time en(t) enf(t) enf(t)-en0 svN(t) localEn(t) localEn(t)-localEn0 SzSz(t) corrPerp(t)
0 -634.744 -99.6434 22.6763 0.0363754 0.034227 0.0342342 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342342 0.034227 0.0363755 -2.81706 -2.23799 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23799 -2.81706 0.970133 0.461328 0.503768 0.494769 0.495649 0.495121 0.495022 0.49493 0.494882 0.494852 0.494833 0.494821 0.494813 0.494808 0.494804 0.494802 0.494801 0.4948 0.494799 0.494799 0.494798 0.494798 0.494798 0.494798 0.494799 0.494799 0.4948 0.494801 0.494802 0.494804 0.494808 0.494813 0.494821 0.494833 0.494852 0.494882 0.49493 0.495022 0.495121 0.495649 0.494769 0.503768 0.461329 0.970132 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 -1.1768e-16 1.14999e-18 1.32278e-17 1.0144e-18 -2.33822e-17 1.50931e-18 -4.64145e-17 -1.66195e-18 -3.28176e-18 2.10692e-19 -1.36256e-17 -3.69704e-16 9.11698e-15 -2.28196e-13 5.76222e-12 -1.47547e-10 3.84181e-09 -1.02034e-07 2.77323e-06 -7.73974e-05 0.00222515 -0.0660675 1 -0.0660675 0.00222515 -7.73974e-05 2.77323e-06 -1.02034e-07 3.84181e-09 -1.47547e-10 5.76222e-12 -2.28186e-13 9.13241e-15 -3.69686e-16 -4.39743e-18 -6.66089e-19 -1.41951e-17 -1.97952e-19 -1.57658e-17 -2.369e-19 1.34559e-17 -4.75639e-20 -1.88168e-18 -1.4733e-19 -3.01446e-17 
0.1 -634.741 -99.6433 22.6764 0.036375 0.034226 0.0342332 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342329 0.0342332 0.034226 0.036375 -2.81706 -2.23799 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23799 -2.81706 0.970133 0.461331 0.503771 0.494772 0.495652 0.495124 0.495025 0.494933 0.494885 0.494855 0.494836 0.494824 0.494816 0.494811 0.494807 0.494805 0.494804 0.494803 0.494802 0.494801 0.494801 0.494801 0.494801 0.494801 0.494801 0.494802 0.494802 0.494804 0.494805 0.494807 0.494811 0.494816 0.494824 0.494836 0.494855 0.494885 0.494933 0.495025 0.495124 0.495652 0.494772 0.503771 0.461332 0.970133 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 -2.35413e-18 -1.2839e-18 5.35292e-19 2.18575e-19 1.38114e-17 -2.84153e-18 2.20291e-17 -1.94157e-20 -9.06313e-18 4.23195e-19 -3.65252e-17 -3.68881e-16 9.11284e-15 -2.27844e-13 5.75516e-12 -1.47411e-10 3.83931e-09 -1.01991e-07 2.77258e-06 -7.73894e-05 0.00222509 -0.0660671 1 -0.0660671 0.00222509 -7.73894e-05 2.77258e-06 -1.01991e-07 3.83931e-09 -1.47411e-10 5.75517e-12 -2.27834e-13 9.11923e-15 -3.68864e-16 -2.85052e-17 -5.37196e-19 1.25241e-19 3.22314e-19 1.20763e-17 4.52044e-19 -2.26927e-18 -1.63798e-20 1.31334e-17 -5.23995e-20 2.21673e-18 
0.2 -634.737 -99.6433 22.6763 0.0363754 0.0342262 0.0342335 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342332 0.0342335 0.0342262 0.0363754 -2.81706 -2.23799 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23799 -2.81706 0.970132 0.46133 0.50377 0.494771 0.495651 0.495123 0.495024 0.494932 0.494884 0.494853 0.494835 0.494823 0.494815 0.49481 0.494806 0.494804 0.494802 0.494801 0.494801 0.4948 0.4948 0.4948 0.4948 0.4948 0.4948 0.494801 0.494801 0.494802 0.494804 0.494806 0.49481 0.494815 0.494823 0.494835 0.494853 0.494884 0.494932 0.495024 0.495123 0.495651 0.494771 0.50377 0.46133 0.970131 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 1.14452e-17 4.0114e-19 4.13857e-17 -3.42813e-19 -1.80092e-17 -4.22908e-19 -2.49423e-17 -5.13622e-19 3.17825e-17 2.88542e-19 -6.24879e-17 -3.68832e-16 9.09959e-15 -2.27841e-13 5.75505e-12 -1.47407e-10 3.83921e-09 -1.01989e-07 2.77254e-06 -7.73892e-05 0.00222511 -0.0660674 1 -0.0660674 0.00222511 -7.73892e-05 2.77254e-06 -1.01989e-07 3.83921e-09 -1.47407e-10 5.75505e-12 -2.27831e-13 9.13272e-15 -3.68726e-16 -1.59349e-18 -3.41647e-19 9.83423e-18 -5.91757e-19 1.716e-17 4.24791e-19 1.8405e-17 2.39871e-20 1.34371e-18 3.27859e-20 2.35891e-19 
0.3 -634.734 -99.6434 22.6763 0.0363757 0.0342265 0.0342338 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342335 0.0342338 0.0342265 0.0363757 -2.81706 -2.23799 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23799 -2.81706 0.97013 0.461329 0.503769 0.49477 0.49565 0.495122 0.495023 0.494931 0.494883 0.494852 0.494834 0.494821 0.494814 0.494809 0.494805 0.494803 0.494801 0.4948 0.4948 0.494799 0.494799 0.494799 0.494799 0.494799 0.494799 0.4948 0.4948 0.494801 0.494803 0.494805 0.494809 0.494814 0.494821 0.494834 0.494852 0.494883 0.494931 0.495023 0.495122 0.49565 0.49477 0.503769 0.461329 0.97013 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 -2.90984e-17 6.04667e-19 -4.31325e-18 -3.65497e-19 5.06156e-19 -1.29116e-18 2.218e-17 1.90324e-18 1.10555e-17 3.21341e-19 -1.92546e-17 -3.68889e-16 9.1071e-15 -2.27849e-13 5.75526e-12 -1.47415e-10 3.83941e-09 -1.01994e-07 2.77266e-06 -7.73914e-05 0.00222513 -0.0660678 1 -0.0660678 0.00222513 -7.73914e-05 2.77266e-06 -1.01994e-07 3.83941e-09 -1.47415e-10 5.75538e-12 -2.27839e-13 9.14399e-15 -3.68424e-16 1.84799e-17 -4.71687e-19 4.21439e-18 -3.55265e-19 -1.7671e-17 -3.03136e-19 -3.68734e-18 2.15206e-19 -4.82055e-18 -2.36211e-20 4.60201e-18 
0.4 -634.73 -99.6434 22.6762 0.036376 0.0342269 0.0342341 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342341 0.0342269 0.036376 -2.81706 -2.238 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.238 -2.81706 0.970129 0.461328 0.503768 0.494769 0.495649 0.495121 0.495022 0.49493 0.494882 0.494851 0.494833 0.49482 0.494813 0.494807 0.494804 0.494802 0.4948 0.494799 0.494799 0.494798 0.494798 0.494798 0.494798 0.494798 0.494798 0.494799 0.494799 0.4948 0.494802 0.494804 0.494807 0.494813 0.49482 0.494833 0.494851 0.494882 0.49493 0.495022 0.495121 0.495649 0.494769 0.503768 0.461328 0.970129 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 -2.99158e-17 1.64418e-18 -2.97664e-18 -1.52586e-18 1.25709e-17 -8.9187e-19 7.32455e-18 2.36998e-18 1.69167e-17 1.71592e-19 -2.88416e-17 -3.68977e-16 9.09568e-15 -2.27872e-13 5.75571e-12 -1.47422e-10 3.83952e-09 -1.01995e-07 2.77267e-06 -7.73918e-05 0.00222516 -0.0660681 1 -0.0660681 0.00222516 -7.73918e-05 2.77267e-06 -1.01995e-07 3.83952e-09 -1.47422e-10 5.75574e-12 -2.27862e-13 9.09871e-15 -3.6888e-16 -2.00494e-17 -2.58175e-19 -3.54714e-18 -3.30171e-21 6.57987e-18 4.07392e-19 6.79146e-18 -1.10802e-19 1.23838e-18 -4.45288e-19 -1.31803e-17 
0.5 -634.727 -99.6435 22.6762 0.0363764 0.0342272 0.0342344 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342341 0.0342344 0.0342272 0.0363764 -2.81706 -2.238 -2.23834 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23834 -2.238 -2.81706 0.970127 0.461327 0.503766 0.494767 0.495648 0.49512 0.49502 0.494929 0.494881 0.49485 0.494831 0.494819 0.494811 0.494806 0.494803 0.494801 0.494799 0.494798 0.494797 0.494797 0.494797 0.494797 0.494797 0.494797 0.494797 0.494797 0.494798 0.494799 0.494801 0.494803 0.494806 0.494811 0.494819 0.494831 0.49485 0.494881 0.494929 0.49502 0.49512 0.495648 0.494767 0.503766 0.461327 0.970127 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 -2.60728e-17 -2.27051e-19 -1.06342e-17 -1.57483e-19 -1.74034e-17 3.13834e-19 3.43846e-18 7.26517e-19 -1.06315e-17 1.18381e-19 -2.15004e-17 -3.68794e-16 9.08342e-15 -2.27915e-13 5.75668e-12 -1.47444e-10 3.84001e-09 -1.02005e-07 2.77287e-06 -7.7395e-05 0.00222518 -0.0660685 1 -0.0660685 0.00222518 -7.7395e-05 2.77287e-06 -1.02005e-07 3.84001e-09 -1.47444e-10 5.75672e-12 -2.27905e-13 9.13183e-15 -3.68841e-16 8.25986e-18 -4.48098e-19 -2.17144e-18 9.22655e-20 2.60403e-18 -5.81388e-19 -1.62465e-18 -3.20758e-19 1.91102e-18 2.75791e-19 -2.61005e-17 
0.6 -634.723 -99.6435 22.6761 0.0363767 0.0342275 0.0342347 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342344 0.0342347 0.0342275 0.0363767 -2.81707 -2.238 -2.23834 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23834 -2.238 -2.81707 0.970125 0.461326 0.503765 0.494766 0.495647 0.495119 0.495019 0.494927 0.49488 0.494849 0.49483 0.494818 0.49481 0.494805 0.494802 0.4948 0.494798 0.494797 0.494796 0.494796 0.494796 0.494796 0.494796 0.494796 0.494796 0.494796 0.494797 0.494798 0.4948 0.494802 0.494805 0.49481 0.494818 0.49483 0.494849 0.49488 0.494928 0.495019 0.495119 0.495647 0.494766 0.503765 0.461326 0.970125 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 -2.63311e-17 1.0273e-18 -3.34493e-18 4.53936e-19 4.20294e-17 -8.25057e-20 3.41344e-18 9.2731e-20 -2.31677e-18 7.12329e-20 -2.0307e-17 -3.69007e-16 9.10596e-15 -2.27891e-13 5.75606e-12 -1.47432e-10 3.83976e-09 -1.02e-07 2.77279e-06 -7.73943e-05 0.0022252 -0.0660688 1 -0.0660688 0.0022252 -7.73943e-05 2.77279e-06 -1.02e-07 3.83976e-09 -1.47432e-10 5.75617e-12 -2.2788e-13 9.1193e-15 -3.68953e-16 3.59647e-18 -2.25341e-19 5.3632e-18 -1.43748e-19 9.62712e-18 -4.23464e-20 -1.14431e-17 3.79675e-19 -4.94623e-18 2.34288e-19 -3.13911e-18 
0.7 -634.72 -99.6436 22.6761 0.0363771 0.0342278 0.0342351 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342347 0.0342351 0.0342278 0.0363771 -2.81707 -2.238 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.238 -2.81707 0.970124 0.461325 0.503764 0.494765 0.495645 0.495117 0.495018 0.494926 0.494878 0.494848 0.494829 0.494817 0.494809 0.494804 0.494801 0.494798 0.494797 0.494796 0.494795 0.494795 0.494794 0.494794 0.494794 0.494794 0.494795 0.494795 0.494796 0.494797 0.494798 0.494801 0.494804 0.494809 0.494817 0.494829 0.494848 0.494878 0.494926 0.495018 0.495117 0.495645 0.494765 0.503764 0.461325 0.970123 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 1.35457e-17 7.91302e-19 2.14999e-17 1.38491e-18 -1.74933e-17 1.30477e-18 -7.15103e-18 6.99255e-19 -5.40183e-18 3.55842e-19 -5.44421e-17 -3.68992e-16 9.08845e-15 -2.27905e-13 5.75651e-12 -1.47441e-10 3.83998e-09 -1.02006e-07 2.77291e-06 -7.73966e-05 0.00222523 -0.0660692 1 -0.0660692 0.00222523 -7.73966e-05 2.77291e-06 -1.02006e-07 3.83998e-09 -1.47441e-10 5.75652e-12 -2.27894e-13 9.15618e-15 -3.68962e-16 -8.291e-18 -5.04831e-19 2.06296e-17 -2.66579e-19 -6.47251e-18 3.58047e-19 2.55981e-17 -7.12786e-20 4.32586e-18 3.71021e-19 -8.69696e-18 
0.8 -634.716 -99.6436 22.676 0.0363774 0.0342281 0.0342354 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342351 0.0342354 0.0342281 0.0363774 -2.81707 -2.238 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.238 -2.81707 0.970122 0.461324 0.503763 0.494764 0.495644 0.495116 0.495017 0.494925 0.494877 0.494847 0.494828 0.494816 0.494808 0.494803 0.4948 0.494797 0.494796 0.494795 0.494794 0.494794 0.494793 0.494793 0.494793 0.494793 0.494794 0.494794 0.494795 0.494796 0.494797 0.4948 0.494803 0.494808 0.494816 0.494828 0.494847 0.494877 0.494925 0.495017 0.495116 0.495644 0.494764 0.503763 0.461324 0.970122 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 5.71806e-18 -1.07682e-18 -2.08746e-17 1.7274e-19 -2.75091e-17 1.22025e-18 -8.95388e-18 1.28436e-18 -2.53478e-18 2.18227e-19 1.76417e-18 -3.68885e-16 9.09586e-15 -2.2789e-13 5.75621e-12 -1.47434e-10 3.83982e-09 -1.02003e-07 2.77286e-06 -7.73962e-05 0.00222525 -0.0660695 1 -0.0660695 0.00222525 -7.73962e-05 2.77286e-06 -1.02003e-07 3.83982e-09 -1.47434e-10 5.75619e-12 -2.2788e-13 9.12891e-15 -3.69e-16 1.93339e-18 -4.07299e-19 3.34339e-17 -4.13405e-19 -1.30851e-17 -9.55778e-20 1.67573e-18 -6.68932e-20 -1.25806e-17 -1.71756e-19 -1.01538e-18 
0.9 -634.712 -99.6437 22.676 0.0363778 0.0342285 0.0342357 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342357 0.0342285 0.0363778 -2.81707 -2.238 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.238 -2.81707 0.97012 0.461322 0.503762 0.494763 0.495643 0.495115 0.495016 0.494924 0.494876 0.494846 0.494827 0.494815 0.494807 0.494802 0.494798 0.494796 0.494794 0.494793 0.494793 0.494792 0.494792 0.494792 0.494792 0.494792 0.494792 0.494793 0.494793 0.494794 0.494796 0.494798 0.494802 0.494807 0.494815 0.494827 0.494846 0.494876 0.494924 0.495016 0.495115 0.495643 0.494763 0.503762 0.461323 0.97012 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 1.85542e-17 3.63663e-19 -5.24653e-18 8.92431e-19 -4.85621e-18 -7.6009e-20 -2.21009e-17 1.02285e-20 1.21171e-17 3.14583e-19 -1.38335e-17 -3.69205e-16 9.10292e-15 -2.27972e-13 5.75798e-12 -1.47471e-10 3.84059e-09 -1.02018e-07 2.77313e-06 -7.74003e-05 0.00222528 -0.0660699 1 -0.0660699 0.00222528 -7.74003e-05 2.77313e-06 -1.02018e-07 3.84059e-09 -1.47471e-10 5.75798e-12 -2.27963e-13 9.14751e-15 -3.68978e-16 -2.75725e-18 -1.80042e-19 -4.29035e-18 -1.86274e-19 -2.00113e-17 -3.5758e-20 2.02477e-18 1.32197e-19 -7.48036e-18 6.51823e-19 8.72631e-18 
