time en(t) enf(t) enf(t)-en0 svN(t) localEn(t) localEn(t)-localEn0 SzSz(t) corrPerp(t)
0 -352.168 -54.8768 12.7803 0.036376 0.034227 0.0342342 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342339 0.0342342 0.034227 0.0363761 -2.81706 -2.23799 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23799 -2.81706 0.970131 0.461329 0.503769 0.49477 0.495651 0.495123 0.495024 0.494934 0.494887 0.494859 0.494844 0.494837 0.494837 0.494844 0.494859 0.494887 0.494934 0.495024 0.495123 0.495651 0.49477 0.503769 0.461329 0.97013 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 -5.69702e-17 -3.69774e-16 9.0946e-15 -2.28196e-13 5.76227e-12 -1.47547e-10 3.84181e-09 -1.02034e-07 2.77323e-06 -7.73974e-05 0.00222515 -0.0660675 1 -0.0660675 0.00222515 -7.73974e-05 2.77323e-06 -1.02034e-07 3.84181e-09 -1.47547e-10 5.76222e-12 -2.28185e-13 9.05266e-15 -3.69105e-16 1.45281e-18 
0.1 -352.165 -54.8767 12.7804 0.0363753 0.0342264 0.0342336 0.0342333 0.0342333 0.0342333 0.0342333 0.0342333 0.0342333 0.0342333 0.0342333 0.0342333 0.0342333 0.0342333 0.0342333 0.0342333 0.0342333 0.0342333 0.0342333 0.0342333 0.0342333 0.0342336 0.0342264 0.0363753 -2.81706 -2.23799 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23799 -2.81706 0.970133 0.461331 0.50377 0.494771 0.495652 0.495124 0.495026 0.494935 0.494889 0.494861 0.494845 0.494838 0.494838 0.494845 0.494861 0.494889 0.494935 0.495026 0.495124 0.495652 0.494771 0.50377 0.461331 0.970133 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 1.65012e-17 -3.68954e-16 9.07724e-15 -2.27897e-13 5.75625e-12 -1.47433e-10 3.83972e-09 -1.01998e-07 2.77271e-06 -7.73913e-05 0.00222511 -0.0660674 1 -0.0660674 0.00222511 -7.73913e-05 2.77271e-06 -1.01998e-07 3.83972e-09 -1.47433e-10 5.75627e-12 -2.27887e-13 9.12611e-15 -3.68733e-16 4.90373e-19 
0.2 -352.163 -54.8767 12.7804 0.0363755 0.0342258 0.0342331 0.0342328 0.0342328 0.0342328 0.0342328 0.0342328 0.0342328 0.0342328 0.0342328 0.0342328 0.0342328 0.0342328 0.0342328 0.0342328 0.0342328 0.0342328 0.0342328 0.0342328 0.0342328 0.0342331 0.0342259 0.0363755 -2.81706 -2.23799 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23799 -2.81706 0.970131 0.461331 0.503771 0.494772 0.495653 0.495125 0.495026 0.494936 0.494889 0.494861 0.494846 0.494839 0.494839 0.494846 0.494861 0.494889 0.494936 0.495027 0.495125 0.495653 0.494772 0.503771 0.461331 0.970131 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 -3.72916e-17 -3.68259e-16 9.09711e-15 -2.27599e-13 5.75022e-12 -1.47313e-10 3.83747e-09 -1.01959e-07 2.7721e-06 -7.73844e-05 0.00222509 -0.0660676 1 -0.0660676 0.00222509 -7.73844e-05 2.7721e-06 -1.01959e-07 3.83747e-09 -1.47313e-10 5.75021e-12 -2.27588e-13 9.12281e-15 -3.68247e-16 3.04381e-18 
0.3 -352.16 -54.8768 12.7803 0.0363761 0.0342269 0.0342342 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342338 0.0342342 0.0342269 0.036376 -2.81706 -2.238 -2.23834 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23833 -2.23834 -2.238 -2.81706 0.970129 0.461328 0.503768 0.494769 0.495649 0.495122 0.495023 0.494932 0.494886 0.494858 0.494843 0.494836 0.494836 0.494843 0.494858 0.494886 0.494933 0.495023 0.495122 0.495649 0.494769 0.503768 0.461328 0.970128 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 -2.90925e-17 -3.68695e-16 9.08814e-15 -2.2783e-13 5.75492e-12 -1.47408e-10 3.83931e-09 -1.01993e-07 2.77267e-06 -7.73925e-05 0.00222517 -0.0660684 1 -0.0660684 0.00222517 -7.73925e-05 2.77267e-06 -1.01993e-07 3.83931e-09 -1.47408e-10 5.75494e-12 -2.2782e-13 9.17012e-15 -3.6858e-16 5.26836e-19 
0.4 -352.157 -54.8769 12.7802 0.0363767 0.0342284 0.0342356 0.0342353 0.0342353 0.0342353 0.0342353 0.0342353 0.0342353 0.0342353 0.0342353 0.0342353 0.0342353 0.0342353 0.0342353 0.0342353 0.0342353 0.0342353 0.0342353 0.0342353 0.0342353 0.0342356 0.0342283 0.0363767 -2.81707 -2.238 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.238 -2.81707 0.970126 0.461324 0.503764 0.494765 0.495646 0.495118 0.495019 0.494929 0.494882 0.494854 0.494839 0.494832 0.494832 0.494839 0.494854 0.494882 0.494929 0.49502 0.495118 0.495646 0.494765 0.503764 0.461324 0.970126 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 2.54239e-17 -3.69577e-16 9.10591e-15 -2.28165e-13 5.76174e-12 -1.47542e-10 3.84184e-09 -1.02038e-07 2.77339e-06 -7.74019e-05 0.00222526 -0.0660692 1 -0.0660692 0.00222526 -7.74019e-05 2.77339e-06 -1.02038e-07 3.84184e-09 -1.47542e-10 5.76174e-12 -2.28154e-13 9.13447e-15 -3.69428e-16 7.89372e-18 
0.5 -352.155 -54.8769 12.7802 0.0363771 0.0342283 0.0342355 0.0342352 0.0342352 0.0342352 0.0342352 0.0342352 0.0342352 0.0342352 0.0342352 0.0342352 0.0342352 0.0342352 0.0342352 0.0342352 0.0342352 0.0342352 0.0342352 0.0342352 0.0342352 0.0342355 0.0342283 0.0363772 -2.81707 -2.238 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.238 -2.81707 0.970124 0.461324 0.503764 0.494765 0.495646 0.495118 0.495019 0.494929 0.494882 0.494854 0.494839 0.494832 0.494832 0.494839 0.494854 0.494882 0.494929 0.495019 0.495118 0.495645 0.494765 0.503764 0.461324 0.970124 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 -3.66127e-17 -3.6907e-16 9.09184e-15 -2.27999e-13 5.75848e-12 -1.47481e-10 3.84075e-09 -1.0202e-07 2.77313e-06 -7.73994e-05 0.00222525 -0.0660694 1 -0.0660694 0.00222525 -7.73994e-05 2.77313e-06 -1.0202e-07 3.84075e-09 -1.47481e-10 5.75851e-12 -2.27989e-13 9.09193e-15 -3.68831e-16 -1.32231e-17 
0.6 -352.152 -54.8769 12.7802 0.0363775 0.0342276 0.0342349 0.0342346 0.0342346 0.0342346 0.0342346 0.0342346 0.0342346 0.0342346 0.0342346 0.0342346 0.0342346 0.0342346 0.0342346 0.0342346 0.0342346 0.0342346 0.0342346 0.0342346 0.0342346 0.0342349 0.0342276 0.0363775 -2.81707 -2.238 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.238 -2.81707 0.970122 0.461325 0.503764 0.494766 0.495646 0.495119 0.49502 0.494929 0.494883 0.494855 0.494839 0.494832 0.494832 0.494839 0.494855 0.494883 0.494929 0.49502 0.495119 0.495646 0.494766 0.503764 0.461325 0.970122 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 2.14132e-17 -3.68396e-16 9.09518e-15 -2.27686e-13 5.75212e-12 -1.47355e-10 3.83838e-09 -1.01978e-07 2.7725e-06 -7.73921e-05 0.00222523 -0.0660696 1 -0.0660696 0.00222523 -7.73921e-05 2.7725e-06 -1.01978e-07 3.83838e-09 -1.47355e-10 5.75213e-12 -2.27676e-13 9.12225e-15 -3.68298e-16 4.15759e-17 
0.7 -352.149 -54.8769 12.7801 0.0363781 0.0342285 0.0342358 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342354 0.0342358 0.0342285 0.036378 -2.81707 -2.238 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.238 -2.81707 0.97012 0.461322 0.503762 0.494763 0.495644 0.495116 0.495017 0.494927 0.49488 0.494852 0.494837 0.49483 0.49483 0.494837 0.494852 0.49488 0.494927 0.495017 0.495116 0.495644 0.494763 0.503762 0.461322 0.97012 0.245964 -0.245583 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245621 -0.246714 1 -0.246714 0.245621 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245622 0.245622 -0.245583 0.245964 -2.98605e-17 -3.68641e-16 9.10951e-15 -2.27881e-13 5.75609e-12 -1.47434e-10 3.83988e-09 -1.02006e-07 2.77296e-06 -7.73988e-05 0.0022253 -0.0660703 1 -0.0660703 0.0022253 -7.73988e-05 2.77296e-06 -1.02006e-07 3.83988e-09 -1.47434e-10 5.7561e-12 -2.27871e-13 9.13352e-15 -3.68948e-16 -2.42326e-17 
0.8 -352.146 -54.877 12.78 0.0363787 0.0342302 0.0342374 0.0342371 0.0342371 0.0342371 0.0342371 0.0342371 0.0342371 0.0342371 0.0342371 0.0342371 0.0342371 0.0342371 0.0342371 0.0342371 0.0342371 0.0342371 0.0342371 0.0342371 0.0342371 0.0342374 0.0342302 0.0363787 -2.81707 -2.23801 -2.23835 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23835 -2.23801 -2.81707 0.970117 0.461317 0.503757 0.494758 0.495639 0.495111 0.495013 0.494922 0.494876 0.494848 0.494832 0.494825 0.494825 0.494832 0.494848 0.494876 0.494922 0.495013 0.495111 0.495639 0.494758 0.503757 0.461318 0.970117 0.245964 -0.245582 0.245622 -0.245621 0.245621 -0.245621 0.245621 -0.245621 0.245621 -0.245621 0.24562 -0.246714 1 -0.246714 0.24562 -0.245621 0.245621 -0.245621 0.245621 -0.245621 0.245621 -0.245621 0.245622 -0.245582 0.245964 1.10519e-17 -3.69626e-16 9.11138e-15 -2.28217e-13 5.76294e-12 -1.4757e-10 3.84248e-09 -1.02052e-07 2.77371e-06 -7.7409e-05 0.0022254 -0.0660712 1 -0.0660712 0.0022254 -7.7409e-05 2.77371e-06 -1.02052e-07 3.84248e-09 -1.4757e-10 5.76292e-12 -2.28207e-13 9.11644e-15 -3.69885e-16 4.94235e-18 
0.9 -352.143 -54.8771 12.78 0.0363792 0.0342304 0.0342376 0.0342373 0.0342373 0.0342373 0.0342373 0.0342373 0.0342373 0.0342373 0.0342373 0.0342373 0.0342373 0.0342373 0.0342373 0.0342373 0.0342373 0.0342373 0.0342373 0.0342373 0.0342373 0.0342376 0.0342304 0.0363792 -2.81708 -2.23801 -2.23835 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23834 -2.23835 -2.23801 -2.81708 0.970115 0.461317 0.503756 0.494758 0.495638 0.495111 0.495012 0.494921 0.494875 0.494847 0.494831 0.494824 0.494824 0.494831 0.494847 0.494875 0.494921 0.495012 0.495111 0.495638 0.494758 0.503756 0.461317 0.970115 0.245964 -0.245582 0.245621 -0.245621 0.245621 -0.245621 0.245621 -0.245621 0.245621 -0.245621 0.24562 -0.246714 1 -0.246714 0.24562 -0.245621 0.245621 -0.245621 0.245621 -0.245621 0.245621 -0.245621 0.245621 -0.245582 0.245964 -4.74626e-18 -3.69254e-16 9.07809e-15 -2.28085e-13 5.76041e-12 -1.47523e-10 3.84166e-09 -1.02039e-07 2.77354e-06 -7.74076e-05 0.0022254 -0.0660716 1 -0.0660716 0.0022254 -7.74076e-05 2.77354e-06 -1.02039e-07 3.84166e-09 -1.47523e-10 5.7604e-12 -2.28075e-13 9.10332e-15 -3.69479e-16 8.42176e-18 
