t=0 enPsi maxBondDim enPhi svn(x) 
0 -78.456 171 -77.2254 1.43745 1.21076 1.33122 1.3102 1.33275 1.3327 1.33874 1.34021 1.3423 1.34327 1.34413 1.34464 1.34502 1.34524 1.34537 1.34541 1.34537 1.34523 1.34501 1.34463 1.34412 1.34325 1.34229 1.3402 1.33873 1.3327 1.33276 1.31021 1.33124 1.2108 1.43747 
0.1 -78.456 120 -77.2275 0.00397215 0.00224222 -0.000647109 -0.000734678 -0.00077681 -0.000806126 -0.000837825 -0.000874016 -0.000890624 -0.000895069 -0.000901952 -0.00090965 -0.000910365 -0.00090884 -0.000901197 -0.000900558 -0.00089846 -0.000897854 -0.000902345 -0.000892731 -0.000886182 -0.000882048 -0.000885805 -0.000873468 -0.00083291 -0.000807696 -0.000799151 -0.000768488 -0.000687133 -0.000497008 -4.41053e-05 
0.2 -78.456 103 -77.2236 0.0156248 0.0099171 -0.00119998 -0.00136776 -0.00141862 -0.00145748 -0.00152809 -0.00156421 -0.0016 -0.00160624 -0.00160734 -0.00160858 -0.00160249 -0.0016274 -0.00161427 -0.00161471 -0.00162426 -0.00163008 -0.00162401 -0.00160951 -0.00159012 -0.0015719 -0.00159522 -0.0015758 -0.0015374 -0.00147177 -0.00144741 -0.00139033 -0.00126051 -0.000923054 -0.000124543 
0.3 -78.456 94 -77.2201 0.0341791 0.0229282 -0.00159398 -0.00199026 -0.00210667 -0.00215494 -0.00226231 -0.00232778 -0.00236989 -0.00239684 -0.00240848 -0.00240453 -0.00241439 -0.00246156 -0.00244262 -0.00241621 -0.00242387 -0.00245954 -0.00246708 -0.00244099 -0.0023973 -0.00234827 -0.00236097 -0.0023381 -0.0022601 -0.00217456 -0.00216059 -0.00201669 -0.00176955 -0.0013377 -0.000208636 
0.4 -78.456 90 -77.2183 0.0583836 0.0410066 -0.0018335 -0.00264867 -0.00291076 -0.00293107 -0.00295222 -0.00294802 -0.00294202 -0.00296253 -0.00299384 -0.00301952 -0.00304043 -0.00306031 -0.00305802 -0.00305323 -0.00305122 -0.00305437 -0.00304582 -0.00301812 -0.00298208 -0.0029475 -0.00293276 -0.00292765 -0.00295849 -0.00293864 -0.00293023 -0.00276129 -0.00241262 -0.00178102 -0.000300425 
0.5 -78.456 86 -77.216 0.0867808 0.0639959 -0.00161569 -0.00311889 -0.00361476 -0.00376164 -0.00387409 -0.00392553 -0.00394349 -0.00393666 -0.00391813 -0.00388727 -0.0038738 -0.00388664 -0.0038792 -0.00386957 -0.00386844 -0.00387088 -0.00387606 -0.00387509 -0.00384836 -0.00385422 -0.00389827 -0.00391018 -0.0038718 -0.00377114 -0.00364604 -0.0034149 -0.00302097 -0.00226521 -0.00041459 
0.6 -78.456 83 -77.2141 0.117829 0.0914815 -0.000994979 -0.00365201 -0.00447798 -0.0046458 -0.00474492 -0.00482642 -0.00488523 -0.00492951 -0.00496573 -0.00499052 -0.00502002 -0.00504531 -0.00504353 -0.00503292 -0.00503209 -0.00503796 -0.0050263 -0.00499141 -0.00494144 -0.00489562 -0.00486192 -0.00482621 -0.00474562 -0.00465477 -0.00452045 -0.00427901 -0.00389997 -0.00291012 -0.000569266 
0.7 -78.456 83 -77.2136 0.150056 0.123084 0.000412586 -0.0040786 -0.00545569 -0.00569547 -0.00577195 -0.00582767 -0.00589788 -0.00593535 -0.00595011 -0.00594983 -0.0059758 -0.00599573 -0.00599433 -0.00597738 -0.0059776 -0.00599156 -0.00599373 -0.00596703 -0.00592016 -0.00588616 -0.00586016 -0.00582957 -0.00577786 -0.00571062 -0.00552325 -0.00527177 -0.00486194 -0.00360017 -0.000755312 
0.8 -78.456 83 -77.2127 0.182142 0.15824 0.0028602 -0.00432818 -0.00656376 -0.00684721 -0.0069538 -0.00699942 -0.00703687 -0.00708113 -0.00711545 -0.0071185 -0.00714544 -0.00716712 -0.00718816 -0.00717381 -0.00714828 -0.00715898 -0.00717297 -0.00713542 -0.00707565 -0.00704314 -0.00701086 -0.00703511 -0.0069736 -0.00685685 -0.00664722 -0.00634235 -0.00585925 -0.00432663 -0.000972939 
0.9 -78.456 83 -77.2124 0.213026 0.196245 0.00665566 -0.00419182 -0.00765338 -0.00803054 -0.0081711 -0.00827422 -0.00829602 -0.00828476 -0.00830837 -0.00831657 -0.00836272 -0.0083744 -0.00838553 -0.00837311 -0.00836933 -0.00837376 -0.00836509 -0.00832887 -0.00826699 -0.00825796 -0.00826882 -0.00829174 -0.00816767 -0.00803556 -0.0077789 -0.00745663 -0.00692953 -0.00508516 -0.00121786 
1 -78.456 83 -77.2121 0.241958 0.236238 0.0120317 -0.00363272 -0.00875604 -0.00924562 -0.00940325 -0.00952699 -0.00960302 -0.00963442 -0.00964091 -0.00960177 -0.00961849 -0.00961773 -0.00963386 -0.00962092 -0.00961408 -0.00961896 -0.00962158 -0.00962166 -0.00961407 -0.00962025 -0.00956354 -0.00954649 -0.00939779 -0.00926073 -0.00895533 -0.00863147 -0.00802759 -0.00583883 -0.0014809 
1.1 -78.456 83 -77.2119 0.268556 0.277255 0.0192962 -0.00240527 -0.00981715 -0.0104615 -0.0106506 -0.0107852 -0.0108638 -0.0109044 -0.0109269 -0.0108825 -0.0108945 -0.0108889 -0.010906 -0.0108879 -0.0108737 -0.0108804 -0.0109082 -0.0109115 -0.0108813 -0.0108874 -0.010821 -0.0108069 -0.0106451 -0.0105011 -0.0101663 -0.00986258 -0.00913842 -0.00659974 -0.00175573 
1.2 -78.456 83 -77.2116 0.292783 0.318257 0.0286305 -0.000434458 -0.0109125 -0.0116914 -0.0118894 -0.0120302 -0.0121085 -0.0121527 -0.0121741 -0.0121201 -0.0121264 -0.0121171 -0.0121383 -0.0121197 -0.0121014 -0.0121058 -0.0121395 -0.0121515 -0.0121286 -0.0121432 -0.0120673 -0.012051 -0.0118814 -0.0117597 -0.0114494 -0.0110887 -0.01019 -0.00732985 -0.0020284 
