t=0 enPsi maxBondDim enPhi svn(x) 
0 -247.282 8 -247.072 0.0297019 0.0278539 0.0278614 0.0278611 0.0278611 0.0278611 0.0278611 0.0278611 0.0278611 0.0278611 0.0278611 0.0278611 0.0278611 0.0278611 0.0278611 0.0278611 0.0278611 0.0278611 0.0278611 0.0278611 0.0278614 0.0278539 0.029702 
0.1 -247.282 8 -247.072 -9.83845e-09 -1.13603e-07 -9.81822e-08 -9.85306e-08 -9.85317e-08 -9.85317e-08 -9.8527e-08 -9.78794e-08 7.7013e-07 2.72224e-05 0.0241074 0.0241069 2.63487e-05 7.43347e-07 -1.07848e-07 -8.0772e-08 -1.01195e-07 -9.55167e-08 -4.31162e-08 -9.30699e-08 -9.36893e-08 -2.74521e-07 3.89281e-06 
0.2 -247.282 8 -247.072 6.8611e-09 -2.33326e-07 -1.96333e-07 -1.97388e-07 -1.97384e-07 -1.97382e-07 -1.96649e-07 -1.95457e-07 8.95709e-06 -5.40998e-06 0.0506798 0.0506777 -9.22476e-06 8.52085e-06 -1.40608e-07 -4.91216e-07 -2.8023e-07 -1.59774e-07 -3.80535e-07 -9.25585e-08 -4.21341e-07 9.57613e-07 -9.80898e-06 
0.3 -247.282 8 -247.072 2.01986e-08 -1.51867e-07 -1.22987e-07 -1.24076e-07 -1.24057e-07 -1.24061e-07 -1.20954e-07 -1.62387e-07 2.01462e-05 -0.000134015 0.0395676 0.0395621 -0.00014305 1.99524e-05 -4.63964e-08 -2.21365e-07 -3.15396e-07 -3.76503e-07 -7.99423e-07 -4.81758e-07 -1.05256e-06 1.09875e-06 -5.53935e-07 
0.4 -247.282 8 -247.072 9.93585e-09 -9.42544e-09 -5.42747e-09 -5.66159e-09 -5.64625e-09 -5.67971e-09 8.79137e-11 -1.20138e-07 1.17593e-05 -9.75438e-05 0.00634339 0.00633134 -0.000112155 1.24984e-05 -9.74934e-08 2.15896e-07 -1.03333e-07 1.5685e-07 -1.23954e-07 -1.83566e-07 3.2352e-07 -8.0799e-07 9.1108e-06 
0.5 -247.282 8 -247.072 -3.18417e-09 -5.14406e-08 -4.82357e-08 -4.79583e-08 -4.79726e-08 -4.80316e-08 -4.60548e-08 -1.05051e-07 -1.28288e-05 0.000162336 0.00871604 0.00870199 0.000144745 -1.22058e-05 -1.186e-07 4.74395e-08 1.45957e-07 5.20323e-08 1.05094e-07 8.09655e-07 1.88305e-06 -1.41178e-06 4.80224e-06 
0.6 -247.282 8 -247.072 -6.29948e-10 -2.0631e-07 -1.77431e-07 -1.78021e-07 -1.78043e-07 -1.78039e-07 -1.8575e-07 -3.59999e-09 -1.24072e-05 0.000225867 0.0420282 0.0420138 0.000201413 -1.306e-05 -2.442e-07 -2.83847e-07 -7.68954e-08 -3.02356e-07 1.39752e-07 4.75834e-07 3.08974e-07 -6.70429e-09 -6.82927e-06 
0.7 -247.282 8 -247.072 1.02905e-08 -2.06919e-07 -1.67967e-07 -1.6953e-07 -1.69512e-07 -1.69371e-07 -1.76688e-07 3.0731e-08 2.29674e-05 -0.000104394 0.0497653 0.0497429 -0.000145198 2.14687e-05 1.06317e-07 -1.31155e-07 5.25974e-08 -5.17353e-07 -3.79442e-07 -9.68122e-07 -2.18042e-06 1.81958e-06 -7.53858e-06 
0.8 -247.282 8 -247.072 1.399e-08 -5.17496e-08 -3.63843e-08 -3.72375e-08 -3.7195e-08 -3.72016e-08 -2.63329e-08 -2.46479e-07 3.78682e-05 -0.000297974 0.0210711 0.02103 -0.000353142 3.83959e-05 -1.20448e-07 3.01945e-07 -1.67683e-07 1.18924e-07 -4.08225e-07 -1.15161e-06 -1.47119e-06 -1.91686e-07 1.56075e-06 
0.9 -247.282 8 -247.072 7.61167e-09 -8.62535e-09 -1.18637e-08 -1.13555e-08 -1.13526e-08 -1.16382e-08 9.34672e-09 -4.6648e-07 -1.9147e-06 8.68203e-05 0.000303185 0.000252327 3.30909e-05 2.9825e-07 -6.16228e-07 -1.40026e-07 -2.44991e-07 4.99896e-07 -5.97355e-08 2.62752e-07 2.48103e-06 -1.48848e-06 9.48548e-06 
