t=0 enPsi maxBondDim enPhi svn(x) 
0 -42.6959 96 -41.5002 1.21539 0.978555 1.20536 1.11807 1.24203 1.17777 1.26804 1.21011 1.28385 1.22694 1.29133 1.2322 1.29132 1.22693 1.28385 1.21011 1.26805 1.17778 1.24204 1.11808 1.20538 0.978595 1.21541 
0.1 -42.6959 71 -41.5004 0.00320979 0.0029482 -0.000381823 -0.0004988 -0.000485987 -0.000550699 -0.00053776 -0.000604317 -0.00059696 -0.000626443 -0.000593826 -0.000606121 -0.000582174 -0.000602202 -0.000584049 -0.000593346 -0.000526416 -0.00054221 -0.000467293 -0.000485366 -0.000378845 -0.000227712 -1.16047e-05 
0.2 -42.6959 68 -41.4995 0.0125598 0.01231 -0.000498746 -0.000748803 -0.000709292 -0.000793143 -0.000840956 -0.00101377 -0.000937181 -0.000979415 -0.00097334 -0.000988094 -0.000947533 -0.000938682 -0.000856149 -0.000846833 -0.000791137 -0.000769496 -0.000703862 -0.000773406 -0.000580662 -0.000353792 -3.15577e-05 
0.3 -42.6959 68 -41.4993 0.0272383 0.0278627 -0.000458454 -0.000883822 -0.000842437 -0.00100724 -0.000991349 -0.00119227 -0.00111599 -0.0012036 -0.00115725 -0.00116525 -0.00113098 -0.00113618 -0.00105989 -0.0011345 -0.000959667 -0.000929132 -0.000821778 -0.000934697 -0.000693444 -0.000435409 -4.59066e-05 
0.4 -42.6959 68 -41.4991 0.046016 0.0493256 -0.000199547 -0.00101572 -0.00100877 -0.00123203 -0.0011976 -0.00145601 -0.00137794 -0.00148648 -0.00141399 -0.00146904 -0.00140414 -0.00146983 -0.00135672 -0.00140559 -0.00118969 -0.00121538 -0.00100458 -0.00117996 -0.000898659 -0.000564601 -6.82674e-05 
0.5 -42.6959 67 -41.4987 0.0674545 0.0764455 0.000553417 -0.00109109 -0.00125286 -0.00164094 -0.00157687 -0.00184153 -0.0016732 -0.00186454 -0.00176731 -0.00186857 -0.00175525 -0.00184135 -0.00164337 -0.00177489 -0.00156414 -0.00161482 -0.00125077 -0.00150068 -0.00112174 -0.000711148 -9.84253e-05 
0.6 -42.6959 67 -41.4986 0.0900544 0.108852 0.00204764 -0.000963009 -0.00148081 -0.00198001 -0.00185394 -0.00223739 -0.00205187 -0.00225243 -0.00207821 -0.0022435 -0.00206338 -0.00222361 -0.0020143 -0.00216178 -0.00183652 -0.00195053 -0.00149677 -0.00183542 -0.00137573 -0.000908573 -0.000144371 
0.7 -42.6959 64 -41.4984 0.1124 0.146024 0.00452326 -0.00060088 -0.00174299 -0.00238497 -0.00216876 -0.00265125 -0.00238307 -0.00269851 -0.00249919 -0.00271745 -0.00248262 -0.00266666 -0.00234 -0.00257417 -0.00214478 -0.00235274 -0.00182581 -0.00227021 -0.00169245 -0.0011054 -0.000194521 
0.8 -42.6959 64 -41.4983 0.133293 0.187296 0.00832564 0.000175537 -0.00205398 -0.00281898 -0.00250875 -0.00310071 -0.00273571 -0.00315333 -0.0028502 -0.00317177 -0.00283194 -0.00311761 -0.00268495 -0.00302025 -0.00247346 -0.00279851 -0.00215303 -0.00267778 -0.0020274 -0.00131161 -0.000253469 
0.9 -42.6959 64 -41.4983 0.15187 0.231811 0.0137358 0.00154615 -0.00232797 -0.00325467 -0.00285761 -0.00357301 -0.0031049 -0.00364181 -0.00321884 -0.00366526 -0.003199 -0.00360333 -0.00304629 -0.00349176 -0.00280712 -0.00324524 -0.00248541 -0.00307752 -0.00239213 -0.00151241 -0.00031795 
1 -42.6959 64 -41.4983 0.167694 0.278542 0.0210191 0.00369334 -0.00256119 -0.00368395 -0.00321014 -0.00405659 -0.00347977 -0.0041513 -0.00359303 -0.00418459 -0.00357185 -0.00411161 -0.00341416 -0.00397793 -0.00314638 -0.00370718 -0.00285172 -0.0034773 -0.00279336 -0.00171786 -0.000388979 
1.1 -42.6959 64 -41.4983 0.180823 0.326323 0.0303895 0.00681965 -0.00275143 -0.00408644 -0.00356845 -0.00455777 -0.00389898 -0.0046886 -0.00397059 -0.00472278 -0.00394816 -0.00464864 -0.00382694 -0.00448248 -0.00349239 -0.00416675 -0.00325231 -0.00385893 -0.00322685 -0.00192073 -0.000464568 
1.2 -42.6959 64 -41.4981 0.191798 0.373913 0.0419919 0.0111482 -0.00293562 -0.00445961 -0.0039289 -0.00503405 -0.00426483 -0.00523748 -0.00438472 -0.00529986 -0.00436084 -0.00519629 -0.00418521 -0.00496026 -0.00383923 -0.00460705 -0.00373454 -0.00423373 -0.00369543 -0.00211814 -0.000542521 
1.3 -42.6959 64 -41.498 0.201566 0.420072 0.0559067 0.01698 -0.0029488 -0.0047014 -0.0042806 -0.00546078 -0.00460794 -0.00572999 -0.00472133 -0.0058122 -0.0046971 -0.00569122 -0.00452464 -0.00539919 -0.00419243 -0.00502092 -0.00428216 -0.00453531 -0.00417834 -0.00229901 -0.000620299 
1.4 -42.6959 64 -41.498 0.211256 0.463614 0.0721148 0.0245783 -0.00276411 -0.00479208 -0.00463689 -0.00582232 -0.00494622 -0.00617956 -0.00505306 -0.00628707 -0.00502807 -0.00614305 -0.00485915 -0.00577297 -0.00455539 -0.00533602 -0.0048167 -0.00473886 -0.0046629 -0.00245607 -0.00069545 
1.5 -42.6959 64 -41.498 0.221893 0.503493 0.0905069 0.0341907 -0.00232614 -0.00469384 -0.00501159 -0.00609679 -0.00529454 -0.00656404 -0.00539436 -0.0067032 -0.00536856 -0.00653166 -0.00520613 -0.00606674 -0.00495422 -0.00558278 -0.00542072 -0.00485375 -0.00514101 -0.00259416 -0.000765278 
1.6 -42.6959 64 -41.498 0.234148 0.538857 0.11089 0.0460463 -0.00153722 -0.00435968 -0.00541862 -0.00626338 -0.00567378 -0.0068597 -0.00576581 -0.0070364 -0.00573846 -0.00683191 -0.00558424 -0.00625662 -0.00539201 -0.0057074 -0.00606263 -0.00486786 -0.00559472 -0.00271604 -0.000826786 
1.7 -42.6959 64 -41.498 0.248274 0.569098 0.132996 0.060326 -0.000280032 -0.0037434 -0.00587158 -0.00630892 -0.0061102 -0.00704869 -0.00619505 -0.00726819 -0.00616563 -0.00702689 -0.00602102 -0.00633237 -0.00589694 -0.00573607 -0.00675764 -0.0047957 -0.00600882 -0.00283189 -0.000876575 
1.8 -42.6959 64 -41.498 0.264191 0.593883 0.1565 0.0771469 0.00158262 -0.00279981 -0.00637969 -0.00623066 -0.00663051 -0.0071209 -0.00671138 -0.00738626 -0.00667922 -0.00710594 -0.00654277 -0.0062916 -0.00648505 -0.00567646 -0.00749687 -0.00466206 -0.00636795 -0.00295482 -0.000910911 
1.9 -42.6959 64 -41.498 0.28161 0.613171 0.181041 0.09655 0.00420655 -0.0014835 -0.00694355 -0.0060379 -0.0072571 -0.00707798 -0.00734181 -0.00738903 -0.00730609 -0.00706976 -0.0071717 -0.0061449 -0.00716649 -0.0055479 -0.00826648 -0.0045054 -0.00665915 -0.00310045 -0.000926001 
2 -42.6959 64 -41.498 0.300115 0.627201 0.206247 0.118492 0.00776231 0.000253094 -0.00755265 -0.0057532 -0.00800374 -0.00693416 -0.00810546 -0.00728672 -0.00806567 -0.00693247 -0.00792189 -0.00591722 -0.0079439 -0.00538465 -0.00906069 -0.00439351 -0.00687947 -0.00328628 -0.000918541 
