t=0 enPsi maxBondDim enPhi svn(x) 
0 -71.8598 26 -71.1826 0.249845 0.202 0.203521 0.20301 0.203026 0.20302 0.20302 0.20302 0.20302 0.20302 0.20302 0.20302 0.20302 0.20302 0.20302 0.20302 0.20302 0.20302 0.203026 0.20301 0.203521 0.202 0.249845 
0.1 -71.8598 26 -71.1827 -3.76309e-07 -7.94846e-07 -1.02944e-06 -9.35599e-07 -8.62834e-07 -8.62962e-07 -8.78904e-07 -8.25025e-07 1.27108e-06 0.000347732 0.0179801 0.01798 0.00034765 1.3203e-06 -8.50926e-07 -8.82285e-07 -8.85124e-07 -8.84666e-07 -8.9169e-07 -9.55703e-07 -1.0594e-06 -8.34056e-07 -4.06288e-07 
0.2 -71.8598 26 -71.1827 -4.79103e-07 -1.22933e-06 -1.65123e-06 -1.58073e-06 -1.47612e-06 -1.47765e-06 -1.5042e-06 -9.62136e-07 3.23509e-05 0.00137588 0.0637072 0.0637069 0.00137538 3.23299e-05 -9.88626e-07 -1.50118e-06 -1.513e-06 -1.51292e-06 -1.52218e-06 -1.61805e-06 -1.71348e-06 -1.34361e-06 -5.80597e-07 
0.3 -71.8598 26 -71.1827 -6.70972e-07 -1.91726e-06 -2.61064e-06 -2.60664e-06 -2.45565e-06 -2.45584e-06 -2.44334e-06 4.94453e-08 0.000164124 0.00303092 0.122272 0.122271 0.00302995 0.00016391 8.72808e-08 -2.41932e-06 -2.49727e-06 -2.49894e-06 -2.50868e-06 -2.66542e-06 -2.70565e-06 -2.13507e-06 -8.74571e-07 
0.4 -71.8598 26 -71.1827 -9.61466e-07 -2.78515e-06 -3.78851e-06 -3.91412e-06 -3.71232e-06 -3.70674e-06 -3.426e-06 3.88826e-06 0.000500822 0.00521778 0.181491 0.181491 0.0052163 0.000500244 4.05276e-06 -3.36076e-06 -3.74624e-06 -3.75309e-06 -3.76076e-06 -3.99586e-06 -3.90796e-06 -3.12289e-06 -1.27771e-06 
0.5 -71.8598 26 -71.1827 -1.34141e-06 -3.70955e-06 -5.03733e-06 -5.3405e-06 -5.09893e-06 -5.07959e-06 -3.86367e-06 1.24843e-05 0.00115508 0.00779547 0.233212 0.233214 0.00779352 0.00115422 1.27903e-05 -3.73572e-06 -5.10892e-06 -5.13037e-06 -5.13291e-06 -5.44398e-06 -5.15947e-06 -4.16371e-06 -1.76158e-06 
0.6 -71.8598 26 -71.1827 -1.77172e-06 -4.51943e-06 -6.1771e-06 -6.65625e-06 -6.39949e-06 -6.35183e-06 -2.72402e-06 2.7606e-05 0.00221434 0.010582 0.272555 0.272557 0.0105796 0.00221368 2.79861e-05 -2.51245e-06 -6.36075e-06 -6.41512e-06 -6.41006e-06 -6.7734e-06 -6.26799e-06 -5.0618e-06 -2.29069e-06 
0.7 -71.8598 26 -71.1827 -2.18292e-06 -5.03393e-06 -7.00229e-06 -7.59538e-06 -7.34916e-06 -7.24853e-06 1.4962e-06 5.04114e-05 0.0037037 0.0133732 0.296793 0.296796 0.0133716 0.00370425 5.07173e-05 1.80508e-06 -7.22815e-06 -7.34549e-06 -7.33444e-06 -7.71304e-06 -7.03029e-06 -5.61061e-06 -2.78219e-06 
0.8 -71.8598 26 -71.1827 -2.48929e-06 -5.11881e-06 -7.31578e-06 -7.9223e-06 -7.69455e-06 -7.5051e-06 1.06318e-05 8.10417e-05 0.00555643 0.0159811 0.304334 0.304337 0.0159807 0.00555924 8.11067e-05 1.10395e-05 -7.45179e-06 -7.6719e-06 -7.66489e-06 -8.02609e-06 -7.26793e-06 -5.65932e-06 -3.13156e-06 
0.9 -71.8598 26 -71.1827 -2.61307e-06 -4.7426e-06 -6.99762e-06 -7.51483e-06 -7.28141e-06 -6.96056e-06 2.65071e-05 0.000118449 0.00760326 0.0182806 0.294238 0.294242 0.0182805 0.00760871 0.000118184 2.70223e-05 -6.87701e-06 -7.24222e-06 -7.2639e-06 -7.59227e-06 -6.88543e-06 -5.18006e-06 -3.24452e-06 
1 -71.8598 26 -71.1827 -2.5095e-06 -3.99753e-06 -6.06559e-06 -6.41603e-06 -6.11846e-06 -5.63119e-06 5.04338e-05 0.000160311 0.00958666 0.0202416 0.266456 0.266461 0.0202404 0.00959409 0.000160033 5.11226e-05 -5.5272e-06 -6.06734e-06 -6.16404e-06 -6.46211e-06 -5.92042e-06 -4.29232e-06 -3.06993e-06 
1.1 -71.8598 26 -71.1827 -2.184e-06 -3.06595e-06 -4.6872e-06 -4.83073e-06 -4.38317e-06 -3.7213e-06 8.2672e-05 0.000203957 0.0112002 0.0219257 0.222632 0.22264 0.0219209 0.0112074 0.000204243 8.37051e-05 -3.61204e-06 -4.32457e-06 -4.56957e-06 -4.84693e-06 -4.54578e-06 -3.21917e-06 -2.62191e-06 
1.2 -71.8598 26 -71.1827 -1.69451e-06 -2.15443e-06 -3.13949e-06 -3.07426e-06 -2.37284e-06 -1.57651e-06 0.000121983 0.000247043 0.0121434 0.0234415 0.167192 0.167205 0.0234303 0.0121477 0.000248857 0.000123598 -1.47962e-06 -2.30988e-06 -2.80691e-06 -3.06793e-06 -3.03567e-06 -2.20507e-06 -1.9826e-06 
1.3 -71.8598 26 -71.1827 -1.13857e-06 -1.42695e-06 -1.7315e-06 -1.49764e-06 -4.25275e-07 4.04282e-07 0.000165331 0.000288553 0.0121835 0.0248871 0.108401 0.108422 0.0248663 0.0121825 0.000292401 0.000167756 4.64175e-07 -3.62558e-07 -1.2427e-06 -1.48106e-06 -1.69212e-06 -1.43371e-06 -1.28232e-06 
1.4 -71.8598 26 -71.1827 -6.29457e-07 -9.7305e-07 -7.29888e-07 -4.14264e-07 1.16026e-06 1.86551e-06 0.00020787 0.000329264 0.0112122 0.0263164 0.0588597 0.0588838 0.0262834 0.0112042 0.000335634 0.00021122 1.86898e-06 1.2232e-06 -1.91632e-07 -3.97682e-07 -7.68173e-07 -9.92133e-07 -6.63726e-07 
1.5 -71.8598 26 -71.1827 -2.67422e-07 -8.19967e-07 -3.13021e-07 -3.55963e-08 2.18294e-06 2.58019e-06 0.000243286 0.00037174 0.00928829 0.0277541 0.0335908 0.033605 0.0277073 0.00927259 0.000380679 0.000247419 2.50454e-06 2.24498e-06 1.42647e-07 -3.21004e-08 -4.28895e-07 -8.94157e-07 -2.49269e-07 
1.6 -71.8598 26 -71.1827 -1.14215e-07 -9.56431e-07 -5.45268e-07 -4.2395e-07 2.57071e-06 2.5081e-06 0.000264584 0.000419474 0.00665834 0.0292419 0.0419704 0.0419609 0.0291833 0.00663521 0.000430654 0.000269068 2.33289e-06 2.63066e-06 -2.87096e-07 -4.44488e-07 -7.2111e-07 -1.10889e-06 -1.08648e-07 
1.7 -71.8598 26 -71.1827 -1.78443e-07 -1.34536e-06 -1.37036e-06 -1.48125e-06 2.37034e-06 1.80911e-06 0.000265252 0.000475958 0.00374814 0.0308679 0.0800085 0.0799734 0.0308032 0.00371855 0.000488577 0.000269444 1.51937e-06 2.42838e-06 -1.3723e-06 -1.53011e-06 -1.5728e-06 -1.58124e-06 -2.41274e-07 
1.8 -71.8598 26 -71.1827 -4.16741e-07 -1.93035e-06 -2.62661e-06 -2.97622e-06 1.7094e-06 8.11436e-07 0.000240715 0.000543604 0.00111966 0.0327358 0.135843 0.135793 0.0326738 0.00108572 0.000556211 0.00024384 3.98461e-07 1.76305e-06 -2.8855e-06 -3.05077e-06 -2.82041e-06 -2.24201e-06 -5.83278e-07 
1.9 -71.8598 26 -71.1827 -7.51086e-07 -2.63881e-06 -4.07468e-06 -4.59923e-06 7.50571e-07 -5.29345e-08 0.000189857 0.000623223 -0.000608811 0.0348878 0.196953 0.196908 0.034836 -0.000642384 0.000633952 0.000191484 -5.77238e-07 8.02663e-07 -4.52002e-06 -4.68389e-06 -4.23068e-06 -3.00942e-06 -1.029e-06 
2 -71.8598 26 -71.1827 -1.09565e-06 -3.3812e-06 -5.43694e-06 -6.03624e-06 -3.56378e-07 -3.42902e-07 0.000116324 0.000714273 -0.000870297 0.0372462 0.253037 0.253009 0.0372067 -0.000897688 0.000719452 0.000115848 -9.88971e-07 -3.11669e-07 -5.97287e-06 -6.12033e-06 -5.55033e-06 -3.79845e-06 -1.47084e-06 
