t=0 enPsi maxBondDim enPhi svn(x) 
0 -58.6632 520 -57.1605 1.43783 1.21208 1.33317 1.31279 1.33578 1.3361 1.3424 1.34405 1.34622 1.34715 1.34785 1.34799 1.34785 1.34715 1.34622 1.34405 1.3424 1.3361 1.33578 1.31279 1.33317 1.21208 1.43783 
0.1 -58.6632 373 -57.1604 -7.26874e-07 -6.09202e-06 -1.05846e-05 -1.27005e-05 -1.38426e-05 -1.47551e-05 -1.54449e-05 -1.57172e-05 -1.44739e-05 0.00203166 0.00552672 0.00552774 0.00203171 -1.49364e-05 -1.61357e-05 -1.6036e-05 -1.54237e-05 -1.50153e-05 -1.39636e-05 -1.27402e-05 -1.05131e-05 -6.52013e-06 -8.30731e-07 
0.2 -58.6632 349 -57.1604 -1.91159e-06 -1.27056e-05 -2.19141e-05 -2.59245e-05 -2.79797e-05 -2.93858e-05 -3.01559e-05 -2.54589e-05 1.29185e-06 0.00816225 0.0216577 0.0216616 0.00816285 4.36436e-07 -2.6157e-05 -3.12081e-05 -3.03608e-05 -2.96808e-05 -2.80544e-05 -2.59403e-05 -2.19362e-05 -1.33381e-05 -2.08786e-06 
0.3 -58.6632 337 -57.1604 -3.3884e-06 -2.07703e-05 -3.53665e-05 -4.15017e-05 -4.3859e-05 -4.57979e-05 -4.70678e-05 -1.89695e-05 0.00011845 0.0183872 0.0471263 0.047135 0.0183892 0.0001174 -2.00021e-05 -4.85785e-05 -4.73218e-05 -4.61874e-05 -4.38777e-05 -4.11638e-05 -3.51827e-05 -2.17533e-05 -3.69122e-06 
0.4 -58.6632 332 -57.1604 -5.21318e-06 -3.05392e-05 -5.12871e-05 -5.96649e-05 -6.23294e-05 -6.41222e-05 -6.52262e-05 2.72644e-05 0.000458625 0.032695 0.0802707 0.0802852 0.0326989 0.000457429 2.55637e-05 -6.77717e-05 -6.66714e-05 -6.53878e-05 -6.26897e-05 -5.93384e-05 -5.1065e-05 -3.18944e-05 -5.69325e-06 
0.5 -58.6632 332 -57.1604 -7.37887e-06 -4.17108e-05 -6.95923e-05 -8.02343e-05 -8.33337e-05 -8.47192e-05 -8.46923e-05 0.000146091 0.00118587 0.0510404 0.119355 0.119376 0.0510471 0.00118511 0.000144004 -8.8221e-05 -8.86495e-05 -8.74264e-05 -8.41876e-05 -8.00655e-05 -6.8906e-05 -4.31392e-05 -8.02052e-06 
0.6 -58.6632 328 -57.1604 -1.00571e-05 -5.47185e-05 -9.06341e-05 -0.00010438 -0.000107418 -0.000107981 -0.00010342 0.000383685 0.00250218 0.0733081 0.162768 0.162797 0.0733191 0.00250247 0.000381218 -0.000107806 -0.000113135 -0.000112656 -0.000109091 -0.000104412 -9.00784e-05 -5.625e-05 -1.08349e-05 
0.7 -58.6632 328 -57.1603 -1.31815e-05 -6.9159e-05 -0.000114101 -0.000131755 -0.000135205 -0.000133708 -0.000118322 0.000799987 0.00463703 0.099275 0.20914 0.209178 0.0992918 0.00463919 0.000797256 -0.000122971 -0.00013956 -0.000141388 -0.000137765 -0.000132399 -0.000113913 -7.0912e-05 -1.41899e-05 
0.8 -58.6632 328 -57.1603 -1.67145e-05 -8.43706e-05 -0.000138609 -0.000161131 -0.000165245 -0.000159318 -0.00012174 0.00147065 0.00783734 0.128586 0.257396 0.257443 0.12861 0.00784305 0.00146766 -0.000127148 -0.000165748 -0.000171752 -0.000167823 -0.000161438 -0.000138395 -8.60754e-05 -1.79489e-05 
0.9 -58.6632 338 -57.1603 -2.06902e-05 -0.000100571 -0.000164697 -0.000192291 -0.00019716 -0.000183023 -0.000103816 0.00248715 0.0123551 0.160746 0.306742 0.306798 0.160779 0.0123668 0.00248492 -0.000109177 -0.000189377 -0.000203794 -0.000199957 -0.000192647 -0.000164764 -0.000102095 -2.21319e-05 
1 -58.6632 352 -57.1603 -2.50366e-05 -0.000117461 -0.000192041 -0.000225215 -0.000230701 -0.000201886 -5.15122e-05 0.00395733 0.0184341 0.195139 0.356613 0.356677 0.19518 0.0184541 0.00395646 -5.64385e-05 -0.000208591 -0.000237925 -0.000234429 -0.000225873 -0.000192522 -0.000118724 -2.6637e-05 
1.1 -58.6632 370 -57.1603 -2.9637e-05 -0.000134734 -0.000220169 -0.000259541 -0.000266053 -0.000212052 5.47425e-05 0.0060057 0.0262971 0.231059 0.406585 0.406657 0.23111 0.0263283 0.00600684 5.03787e-05 -0.000218981 -0.000273399 -0.000270928 -0.000260565 -0.000221152 -0.000135723 -3.13272e-05 
1.2 -58.6632 391 -57.1603 -3.43501e-05 -0.000152043 -0.000248431 -0.000294308 -0.000301545 -0.000207223 0.000240833 0.00877091 0.0361339 0.267766 0.456294 0.456374 0.267826 0.0361791 0.00877516 0.000237758 -0.000214314 -0.000309364 -0.000308488 -0.000295827 -0.000249964 -0.00015282 -3.60339e-05 
1.3 -58.6632 414 -57.1603 -3.90395e-05 -0.000169091 -0.000276113 -0.000328669 -0.000336555 -0.000179784 0.000539743 0.0124022 0.0480907 0.30454 0.505386 0.505474 0.304609 0.0481525 0.0124109 0.000538908 -0.000186933 -0.000344767 -0.00034666 -0.000331018 -0.000278157 -0.00016973 -4.06055e-05 
1.4 -58.6632 440 -57.1603 -4.3577e-05 -0.000185525 -0.000302335 -0.000361574 -0.000369006 -0.000118767 0.000993651 0.0170551 0.0622635 0.340741 0.553485 0.553581 0.340818 0.0623443 0.0170698 0.000996169 -0.000126512 -0.000378053 -0.000384556 -0.000365309 -0.000304906 -0.000186189 -4.493e-05 
1.5 -58.6632 468 -57.1603 -4.78765e-05 -0.000201042 -0.000326139 -0.000391751 -0.000396574 -9.99753e-06 0.00165482 0.0228855 0.0786944 0.375859 0.600179 0.600282 0.375941 0.0787963 0.0229079 0.00166224 -1.86545e-05 -0.000406683 -0.00042072 -0.000397502 -0.0003292 -0.000201902 -4.89463e-05 
1.6 -58.6632 496 -57.1603 -5.1907e-05 -0.000215432 -0.000346598 -0.000417759 -0.000416094 0.000164433 0.00258645 0.0300428 0.0973719 0.409548 0.645014 0.645125 0.409635 0.0974965 0.0300742 0.00260049 0.000154446 -0.00042764 -0.000453829 -0.000426744 -0.000350158 -0.00021664 -5.26614e-05 
