t=0 enPsi maxBondDim enPhi svn(x) 
0 -99.7789 800 -97.9846 1.78115 1.63252 1.72141 1.7423 1.76509 1.77967 1.79069 1.79867 1.80445 1.80846 1.811 1.81222 1.81222 1.811 1.80847 1.80446 1.79869 1.7907 1.77969 1.76511 1.74232 1.72143 1.63254 1.78116 
0.1 -99.7789 800 -97.9847 -3.45908e-06 -1.59173e-05 -2.52264e-05 -3.39969e-05 -4.13997e-05 -4.77265e-05 -5.2953e-05 -5.69948e-05 -5.96603e-05 -5.87098e-05 0.00166438 0.00782068 0.00781299 0.00165462 -5.99563e-05 -6.01542e-05 -5.73784e-05 -5.32363e-05 -4.79148e-05 -4.16286e-05 -3.42395e-05 -2.5606e-05 -1.62165e-05 -3.50012e-06 
0.2 -99.7789 800 -97.9847 -8.09076e-06 -3.20464e-05 -4.96092e-05 -6.69756e-05 -8.15848e-05 -9.40991e-05 -0.000104422 -0.000112477 -0.000114825 -8.47303e-05 0.00677415 0.030251 0.0302305 0.00674764 -8.70864e-05 -0.000115806 -0.00011335 -0.000105157 -9.46174e-05 -8.23562e-05 -6.78489e-05 -5.10264e-05 -3.36046e-05 -8.64281e-06 
0.3 -99.7789 800 -97.9847 -1.31497e-05 -4.73917e-05 -7.17276e-05 -9.72447e-05 -0.000118619 -0.000137024 -0.000152208 -0.000164131 -0.000155059 4.40203e-06 0.0153471 0.0645592 0.0645235 0.0153001 1.17144e-06 -0.000156413 -0.000165551 -0.000153526 -0.000137998 -0.000120174 -9.90615e-05 -7.47458e-05 -5.10527e-05 -1.4599e-05 
0.4 -99.7789 800 -97.9847 -1.85561e-05 -6.17788e-05 -9.16375e-05 -0.000124694 -0.000152361 -0.00017632 -0.000196129 -0.00021148 -0.000165665 0.000338795 0.0274134 0.107554 0.107504 0.0273447 0.000335181 -0.000167143 -0.000213462 -0.00019811 -0.000177863 -0.000154845 -0.000127672 -9.66738e-05 -6.83609e-05 -2.12838e-05 
0.5 -99.7789 800 -97.9847 -2.41347e-05 -7.51367e-05 -0.000109559 -0.000149328 -0.000182863 -0.000212077 -0.000236281 -0.000253764 -0.00012455 0.00109214 0.0429999 0.15629 0.15623 0.0429099 0.00108914 -0.000125747 -0.000256261 -0.000238919 -0.000214236 -0.000186306 -0.000153561 -0.000116779 -8.50053e-05 -2.8304e-05 
0.6 -99.7789 800 -97.9846 -2.97203e-05 -8.72699e-05 -0.000125407 -0.000170856 -0.00020983 -0.000243984 -0.00027219 -0.000288634 2.72102e-07 0.00247422 0.0620951 0.20833 0.208264 0.0619851 0.00247347 -1.56567e-07 -0.000291557 -0.000275433 -0.000246733 -0.000214176 -0.000176323 -0.000134848 -0.000100646 -3.54231e-05 
0.7 -99.7789 800 -97.9846 -3.51371e-05 -9.81347e-05 -0.000139221 -0.000189135 -0.000233133 -0.000271857 -0.000303355 -0.000312336 0.00025169 0.00471971 0.0846053 0.261772 0.261701 0.0844767 0.00472345 0.000252612 -0.000315473 -0.000307108 -0.000275207 -0.000238286 -0.000195796 -0.000150754 -0.000114944 -4.23547e-05 
0.8 -99.7789 800 -97.9846 -4.00957e-05 -0.000107201 -0.000150491 -0.000203561 -0.000252177 -0.000295028 -0.000328498 -0.000318275 0.000685975 0.00807684 0.110321 0.3152 0.315123 0.110175 0.00808756 0.000688834 -0.000321338 -0.000332674 -0.000298959 -0.000257967 -0.000211347 -0.000163869 -0.000127106 -4.8682e-05 
0.9 -99.7789 800 -97.9846 -4.44691e-05 -0.000114292 -0.000158858 -0.000213744 -0.000266681 -0.000313155 -0.000346332 -0.000297163 0.00137337 0.0127936 0.138901 0.367626 0.367539 0.138742 0.0128134 0.00137863 -0.000299766 -0.000350887 -0.00031762 -0.000272918 -0.000222608 -0.000173792 -0.000136951 -5.42667e-05 
1 -99.7789 800 -97.9846 -4.81307e-05 -0.000119221 -0.000164042 -0.000219529 -0.000276649 -0.000326203 -0.000355461 -0.000236127 0.00239906 0.0191045 0.169887 0.418414 0.418311 0.169716 0.0191347 0.00240694 -0.00023778 -0.000360392 -0.000331157 -0.000283191 -0.000229471 -0.000180256 -0.000144133 -5.89273e-05 
1.1 -99.7789 800 -97.9846 -5.0945e-05 -0.000121936 -0.000166206 -0.000221339 -0.0002826 -0.000334693 -0.000354319 -0.00011779 0.00386355 0.0272181 0.202735 0.467133 0.467006 0.202555 0.0272587 0.003874 -0.00011799 -0.000359686 -0.00034015 -0.000289466 -0.000232423 -0.000183457 -0.000148606 -6.25691e-05 
1.2 -99.7789 800 -97.9846 -5.28732e-05 -0.000122619 -0.000165992 -0.000220339 -0.000285658 -0.000339836 -0.000340942 8.07414e-05 0.00588244 0.0373063 0.236869 0.513373 0.513217 0.236678 0.0373557 0.0058951 8.24629e-05 -0.000346824 -0.000345854 -0.00029302 -0.000232628 -0.00018408 -0.000150463 -6.50835e-05 
1.3 -99.7789 800 -97.9845 -5.38801e-05 -0.000121403 -0.000164172 -0.000218056 -0.000287281 -0.000343057 -0.000312192 0.000389578 0.0085859 0.0494957 0.27173 0.556626 0.556437 0.271525 0.0495503 0.00860013 0.000393716 -0.000318555 -0.000349613 -0.000295266 -0.000231444 -0.000182918 -0.000149935 -6.64836e-05 
1.4 -99.7789 800 -97.9845 -5.40461e-05 -0.000118721 -0.000161637 -0.000216069 -0.000288937 -0.000345473 -0.000263015 0.00084756 0.0121169 0.0638611 0.306834 0.596298 0.596071 0.306606 0.0639152 0.0121318 0.000854648 -0.000269645 -0.000352508 -0.000297753 -0.000230345 -0.000180895 -0.000147357 -6.68443e-05 
1.5 -99.7789 800 -97.9845 -5.35244e-05 -0.000115228 -0.000159318 -0.000215818 -0.000292077 -0.000347474 -0.000185389 0.00150408 0.0166283 0.0804235 0.341792 0.631816 0.63155 0.341528 0.0804688 0.0166427 0.00151465 -0.000192031 -0.000354953 -0.000302056 -0.000230733 -0.000179028 -0.00014332 -6.63371e-05 
1.6 -99.7789 800 -97.9846 -5.24552e-05 -0.000111758 -0.000158166 -0.000218528 -0.000298064 -0.000348575 -6.73969e-05 0.00242088 0.022279 0.0991503 0.37633 0.662776 0.662468 0.376012 0.0991765 0.0222917 0.00243535 -7.38479e-05 -0.000356415 -0.000309565 -0.000233984 -0.000178436 -0.000138708 -6.51908e-05 
1.7 -99.7789 800 -97.9846 -5.10589e-05 -0.000109327 -0.000159127 -0.000225161 -0.000307954 -0.000346964 0.000107776 0.00367376 0.0292285 0.11996 0.410268 0.689048 0.688697 0.409879 0.119955 0.0292381 0.00369227 0.000101635 -0.000355142 -0.00032119 -0.000241306 -0.00018022 -0.000134719 -6.36858e-05 
1.8 -99.7789 800 -97.9846 -4.9584e-05 -0.000109014 -0.000163084 -0.000236219 -0.000322148 -0.000339166 0.000362568 0.00535358 0.0376306 0.142727 0.443501 0.710831 0.710439 0.443022 0.142677 0.0376358 0.00537593 0.000356819 -0.000347813 -0.000337103 -0.00025355 -0.00018529 -0.000132566 -6.20481e-05 
1.9 -99.7789 800 -97.9846 -4.82468e-05 -0.00011172 -0.000170928 -0.000251939 -0.000340191 -0.000319665 0.000726151 0.00756691 0.0476262 0.16729 0.475961 0.728625 0.728194 0.47538 0.167182 0.0476254 0.00759238 0.000720785 -0.000329078 -0.000356593 -0.00027109 -0.000194426 -0.00013346 -6.05442e-05 
2 -99.7789 800 -97.9847 -4.70872e-05 -0.000117729 -0.000183227 -0.000272296 -0.000360719 -0.000280483 0.00123607 0.0104363 0.0593362 0.193458 0.507601 0.743141 0.742674 0.506908 0.193279 0.0593275 0.0104635 0.00123099 -0.000291053 -0.000378098 -0.000293811 -0.000208051 -0.000138092 -5.92813e-05 
