t=0 enPsi maxBondDim enPhi svn(x) 
2.4 -67.6571 617 -65.8349 -0.000109914 -0.000259526 -0.00037974 -0.000421989 -0.000340149 0.000452204 0.0058393 0.032303 0.130189 0.327059 0.631867 0.817409 0.817339 0.631806 0.327019 0.130175 0.0322849 0.0058406 0.000454067 -0.000339753 -0.000422856 -0.00038262 -0.000264064 -0.000112205 
2.5 -67.6571 648 -65.8349 -0.000115401 -0.000290989 -0.000424704 -0.000465348 -0.000329497 0.00080767 0.00803352 0.0413067 0.153062 0.360712 0.665487 0.832462 0.832383 0.665418 0.360673 0.153044 0.0412839 0.00803503 0.00081006 -0.00032903 -0.000466354 -0.000427975 -0.000295085 -0.000117535 
2.6 -67.6571 681 -65.8349 -0.000117115 -0.000320758 -0.000468228 -0.000509034 -0.000298776 0.00130354 0.0108587 0.0520312 0.177737 0.394371 0.698121 0.842051 0.841968 0.698043 0.394328 0.177716 0.0520034 0.0108607 0.00130656 -0.00029826 -0.000510142 -0.000471905 -0.000324478 -0.000119123 
2.7 -67.6571 713 -65.8349 -0.000114678 -0.000346413 -0.000507565 -0.000549311 -0.000237016 0.00198449 0.0144437 0.0645952 0.203974 0.427749 0.729015 0.845887 0.845806 0.728928 0.427698 0.20395 0.064562 0.0144466 0.00198823 -0.00023631 -0.000550492 -0.000511636 -0.000349708 -0.000116556 
2.8 -67.6571 746 -65.8349 -0.000108109 -0.000365526 -0.000540052 -0.000581433 -0.000129762 0.00290532 0.0189262 0.0790752 0.231496 0.460584 0.757372 0.84436 0.844289 0.757278 0.460521 0.23147 0.0790367 0.0189306 0.00290982 -0.000128829 -0.000582589 -0.000544144 -0.000368332 -0.000109837 
2.9 -67.6571 779 -65.8349 -9.78537e-05 -0.000375987 -0.000563316 -0.000599704 4.10806e-05 0.00413176 0.0244488 0.095497 0.259999 0.492631 0.782451 0.838535 0.838479 0.782354 0.492554 0.259973 0.0954541 0.0244554 0.00413707 4.25445e-05 -0.000600652 -0.000567119 -0.000378353 -9.93797e-05 
3 -67.6571 800 -65.8349 -8.47392e-05 -0.000376287 -0.000575265 -0.000597308 0.000298169 0.00574105 0.0311538 0.11383 0.289178 0.523647 0.803663 0.830061 0.830023 0.803566 0.523556 0.289151 0.113785 0.0311632 0.00574719 0.000300475 -0.000597766 -0.000578463 -0.000378337 -8.59737e-05 
3.1 -67.6571 800 -65.8349 -6.99015e-05 -0.000365765 -0.000574214 -0.000566267 0.000669367 0.00782186 0.0391762 0.133984 0.318736 0.553387 0.820659 0.820999 0.820975 0.820569 0.553284 0.318709 0.13394 0.0391892 0.0078288 0.000672907 -0.000565723 -0.000576344 -0.000367449 -7.07122e-05 
3.2 -67.6571 800 -65.8349 -5.46796e-05 -0.000344672 -0.00055865 -0.000497185 0.00118862 0.0104735 0.0486378 0.155813 0.348409 0.581601 0.833401 0.813559 0.813544 0.833323 0.581491 0.348382 0.155776 0.0486549 0.0104812 0.00119382 -0.000495033 -0.000559391 -0.000345934 -5.49553e-05 
3.3 -67.6571 800 -65.8349 -4.04871e-05 -0.00031427 -0.000527195 -0.000379067 0.00189696 0.0138045 0.0596391 0.179125 0.377969 0.60805 0.842187 0.809792 0.809778 0.842125 0.607938 0.377943 0.179098 0.0596606 0.013813 0.00190408 -0.000374797 -0.000526391 -0.000315012 -4.01752e-05 
3.4 -67.6571 800 -65.835 -2.86657e-05 -0.000276596 -0.000478348 -0.000199014 0.00284326 0.0179303 0.0722532 0.203684 0.407235 0.63252 0.847638 0.811252 0.811232 0.847593 0.632409 0.407212 0.203674 0.0722789 0.0179396 0.00285237 -0.000192478 -0.000476036 -0.000276721 -2.77853e-05 
3.5 -67.6571 800 -65.835 -2.03345e-05 -0.000234142 -0.000410313 5.82027e-05 0.004085 0.0229706 0.086519 0.229235 0.43607 0.654846 0.850639 0.818711 0.818683 0.850608 0.654739 0.436053 0.229244 0.0865488 0.0229804 0.00409595 6.66762e-05 -0.000406636 -0.000233586 -1.89623e-05 
3.6 -67.6571 800 -65.835 -1.62487e-05 -0.000189242 -0.000320569 0.000410877 0.00568871 0.0290454 0.102437 0.255507 0.464375 0.674933 0.85222 0.832028 0.831993 0.852199 0.67483 0.464367 0.25554 0.102471 0.0290556 0.00570103 0.000420429 -0.00031585 -0.000188028 -1.45141e-05 
3.7 -67.6571 800 -65.835 -1.67333e-05 -0.000143652 -0.000205592 0.000881201 0.00772977 0.036271 0.119969 0.282241 0.492076 0.692771 0.853427 0.850227 0.850188 0.853409 0.692673 0.49208 0.282299 0.120005 0.0362813 0.00774297 0.000890767 -0.000200239 -0.000141911 -1.48054e-05 
3.8 -67.6571 800 -65.835 -2.16383e-05 -9.82975e-05 -6.03643e-05 0.00149634 0.010292 0.0447546 0.139032 0.309197 0.519109 0.708448 0.855175 0.871738 0.871698 0.855153 0.708354 0.519128 0.309281 0.139069 0.0447649 0.0103055 0.001505 -5.48322e-05 -9.62815e-05 -1.97083e-05 
3.9 -67.6571 800 -65.835 -3.03054e-05 -5.31949e-05 0.000122017 0.00228929 0.0134663 0.0545886 0.159509 0.336168 0.545405 0.722141 0.858124 0.894703 0.894665 0.858093 0.722052 0.545438 0.336278 0.159545 0.0545988 0.0134798 0.00229659 0.00012731 -5.12771e-05 -2.8592e-05 
4 -67.6571 800 -65.8351 -4.15593e-05 -7.43477e-06 0.000350903 0.00329974 0.0173487 0.0658445 0.181246 0.362992 0.57087 0.7341 0.86261 0.917282 0.917244 0.862566 0.734019 0.570915 0.363126 0.181279 0.0658547 0.0173617 0.00330579 0.000355611 -6.05812e-06 -4.031e-05 
4.1 -67.6571 800 -65.8351 -5.3709e-05 4.10024e-05 0.000638528 0.00457464 0.0220376 0.0785671 0.204065 0.389546 0.595384 0.74462 0.868624 0.937901 0.937864 0.868568 0.744552 0.595436 0.3897 0.204093 0.0785778 0.0220498 0.00457994 0.000642415 4.1475e-05 -5.31894e-05 
4.2 -67.6571 800 -65.8351 -6.46032e-05 9.56643e-05 0.00100053 0.00616824 0.0276307 0.0927698 0.227768 0.415748 0.618789 0.753999 0.875867 0.955455 0.955417 0.875803 0.75395 0.618843 0.415918 0.227791 0.0927815 0.027642 0.00617338 0.0010034 9.49791e-05 -6.50838e-05 
4.3 -67.6571 800 -65.8351 -7.17315e-05 0.000162138 0.00145659 0.00814197 0.0342225 0.108431 0.252153 0.441543 0.640899 0.762499 0.883835 0.969405 0.969368 0.883768 0.762473 0.640951 0.441722 0.25217 0.108445 0.0342324 0.00814725 0.00145826 0.000160164 -7.34136e-05 
4.4 -67.6571 800 -65.8352 -7.23692e-05 0.000248404 0.00203097 0.0105638 0.0418998 0.125495 0.27702 0.466891 0.661513 0.770316 0.891926 0.979804 0.979768 0.891862 0.770315 0.661559 0.467072 0.277031 0.125512 0.0419081 0.010569 0.00203147 0.000245152 -7.52918e-05 
4.5 -67.6571 800 -65.8352 -6.36714e-05 0.000365146 0.00275329 0.0135075 0.0507388 0.14387 0.302184 0.491755 0.68043 0.777562 0.899552 0.987218 0.987186 0.899495 0.777589 0.680466 0.491928 0.302188 0.143892 0.0507449 0.0135118 0.00275283 0.000360677 -6.76525e-05 
4.6 -67.6571 800 -65.8352 -4.27555e-05 0.000525828 0.00365931 0.0170519 0.0608007 0.163435 0.327477 0.516078 0.697474 0.784273 0.906238 0.992579 0.992552 0.906191 0.784326 0.697498 0.516235 0.327476 0.163464 0.0608042 0.0170542 0.00365804 0.000520192 -4.73843e-05 
4.7 -67.6571 800 -65.8352 -6.76541e-06 0.000746548 0.00479135 0.0212797 0.0721291 0.184045 0.35276 0.539777 0.712515 0.790422 0.911708 0.996984 0.996964 0.91167 0.790496 0.712526 0.539911 0.352755 0.184081 0.0721295 0.0212789 0.00478928 0.000739893 -1.14666e-05 
4.8 -67.6571 800 -65.8353 4.71312e-05 0.00104582 0.00619843 0.0262757 0.0847455 0.205538 0.377916 0.562736 0.725489 0.795946 0.915938 1.00147 1.00146 0.915907 0.796034 0.725488 0.562842 0.37791 0.205583 0.0847424 0.026271 0.0061953 0.00103843 4.29111e-05 
4.9 -67.6571 800 -65.8353 0.000121742 0.00144428 0.00793603 0.0321245 0.0986477 0.227743 0.40285 0.584804 0.736413 0.800778 0.919181 1.00682 1.00682 0.919154 0.80087 0.736398 0.584878 0.402846 0.227797 0.0986412 0.0321156 0.00793137 0.00143659 0.000118348 
5 -67.6571 800 -65.8354 0.000219961 0.00196463 0.0100652 0.0389077 0.113808 0.250493 0.427483 0.605803 0.745389 0.804874 0.921945 1.01344 1.01344 0.921921 0.804962 0.745362 0.605846 0.427482 0.250553 0.113798 0.0388946 0.0100587 0.00195721 0.000217428 
5.1 -67.6571 800 -65.8354 0.000344909 0.00263174 0.0126518 0.0467002 0.130172 0.273625 0.451742 0.625544 0.752603 0.808247 0.924925 1.02128 1.02129 0.924903 0.808321 0.752564 0.625558 0.451745 0.273691 0.13016 0.0466835 0.0126434 0.00262511 0.000342951 
5.2 -67.6571 800 -65.8354 0.000500182 0.00347311 0.015765 0.0555662 0.14766 0.296996 0.475551 0.643843 0.758314 0.810983 0.928892 1.02996 1.02997 0.928873 0.811039 0.758265 0.643834 0.475558 0.297065 0.147647 0.0555471 0.0157546 0.0034676 0.000498303 
5.3 -67.6571 800 -65.8355 0.000690183 0.00451947 0.0194757 0.0655552 0.166173 0.320479 0.498822 0.660544 0.762833 0.813251 0.93456 1.03883 1.03884 0.934544 0.813286 0.762779 0.66052 0.498835 0.320547 0.166158 0.0655352 0.0194634 0.00451517 0.000687857 
5.4 -67.6571 800 -65.8355 0.000920524 0.00580542 0.0238556 0.0766986 0.18559 0.343966 0.521454 0.675539 0.766502 0.815297 0.942451 1.0472 1.04719 0.942436 0.815313 0.766446 0.675506 0.521471 0.34403 0.185573 0.0766799 0.0238413 0.00580224 0.000917438 
5.5 -67.6571 800 -65.8356 0.00119854 0.00736996 0.028975 0.0890074 0.205778 0.36737 0.543322 0.688776 0.76966 0.817424 0.952794 1.05443 1.05442 0.952778 0.817425 0.769608 0.688744 0.543345 0.367426 0.205759 0.0889917 0.0289588 0.00736767 0.00119476 
5.6 -67.6571 800 -65.8357 0.00153375 0.00925677 0.0349011 0.10247 0.226599 0.390615 0.564289 0.700277 0.77262 0.819958 0.965477 1.06015 1.06012 0.965457 0.819949 0.772576 0.700252 0.564317 0.390661 0.226576 0.102458 0.0348833 0.00925474 0.0015297 
5.7 -67.6571 800 -65.8357 0.00193823 0.0115137 0.0416957 0.11705 0.247913 0.413636 0.584205 0.71013 0.775643 0.823208 0.980068 1.06424 1.06419 0.980041 0.823193 0.775611 0.710118 0.584239 0.413669 0.247885 0.117044 0.0416766 0.0115109 0.00193458 
5.8 -67.6571 800 -65.8358 0.00242684 0.0141924 0.0494123 0.132691 0.269584 0.436367 0.602928 0.718487 0.778919 0.827424 0.995879 1.06691 1.06684 0.995842 0.827406 0.778902 0.718493 0.602967 0.436388 0.269552 0.13269 0.0493924 0.0141875 0.00242426 
5.9 -67.6571 800 -65.8358 0.00301719 0.0173473 0.0580933 0.149312 0.291488 0.45874 0.620326 0.725545 0.782565 0.832765 1.01207 1.06864 1.06855 1.01202 0.832744 0.782563 0.725571 0.62037 0.45875 0.291454 0.149314 0.0580732 0.0173385 0.00301613 
6 -67.6571 800 -65.8359 0.00372946 0.0210341 0.0677677 0.166815 0.313514 0.480675 0.6363 0.731528 0.786625 0.839278 1.02777 1.07006 1.06994 1.02771 0.839254 0.786635 0.731575 0.636347 0.480674 0.31348 0.166819 0.0677477 0.02102 0.00373002 
