t=0 enPsi maxBondDim enPhi svn(x) 
0 -124.615 512 -123.037 1.8017 1.53199 1.73776 1.70146 1.78435 1.77163 1.82327 1.81378 1.8516 1.84233 1.8722 1.86245 1.88708 1.87654 1.89745 1.8859 1.90402 1.89126 1.90718 1.89297 1.90714 1.89116 1.90388 1.88573 1.89725 1.8763 1.88684 1.86218 1.87194 1.84207 1.85136 1.81355 1.82309 1.77146 1.78423 1.70136 1.73771 1.53195 1.8017 
0.1 -124.615 512 -123.113 0.000495411 0.000323518 0.000445713 0.000419087 0.000465488 0.000454114 0.000481961 0.000473314 0.000493338 0.000485532 0.000501065 0.000493471 0.000506264 0.000498715 0.000509717 0.000502129 0.000513563 0.00263319 0.00615216 0.00622785 0.0025651 0.000503331 0.000509454 0.00049908 0.000506702 0.000495642 0.000503421 0.000490702 0.000498357 0.000482873 0.000490806 0.000471022 0.00047969 0.000451262 0.000462643 0.000417111 0.000444073 0.000321046 0.000494909 
0.2 -124.615 512 -123.113 0.000492182 0.000298165 0.000393691 0.000340515 0.000363828 0.00033057 0.000338018 0.000310605 0.000313139 0.000290405 0.000291678 0.000272421 0.000274402 0.000257969 0.000261875 0.000254654 0.000289123 0.00876111 0.0222863 0.0226108 0.00846194 0.000274368 0.000257073 0.000245662 0.000259272 0.000256279 0.000272784 0.000271391 0.000290879 0.000289504 0.000312493 0.000310264 0.000337435 0.000329763 0.000362834 0.000339636 0.000392369 0.000294513 0.000491194 
0.3 -124.615 512 -123.113 0.000488077 0.000267384 0.000330089 0.000245352 0.000240077 0.000181755 0.000163996 0.000115894 9.61684e-05 5.7856e-05 4.09592e-05 9.79485e-06 -2.43983e-06 -2.78718e-05 -3.38767e-05 -2.04846e-05 0.000119502 0.0190554 0.0477095 0.0484597 0.0183913 0.000102027 -2.56523e-05 -5.43363e-05 -3.51729e-05 -2.68884e-05 -2.12042e-06 1.13453e-05 4.28545e-05 5.9593e-05 9.85186e-05 0.000118399 0.000165864 0.000184148 0.000241918 0.000246114 0.000329173 0.000262007 0.000486388 
0.4 -124.615 512 -123.113 0.000482816 0.000231391 0.000257646 0.00013681 9.91353e-05 1.29866e-05 -3.34136e-05 -0.000103803 -0.000149506 -0.000203826 -0.000241876 -0.000285067 -0.000314394 -0.000348412 -0.000366556 -0.000286964 0.000141316 0.0334828 0.0806267 0.0819846 0.0323324 0.000121814 -0.00030407 -0.000389879 -0.000366134 -0.00034391 -0.000311495 -0.000280268 -0.000236835 -0.000198794 -0.000143333 -9.78688e-05 -2.85963e-05 1.9259e-05 0.000104205 0.000139522 0.00025706 0.000223896 0.000480264 
0.5 -124.615 512 -123.113 0.000476273 0.000190623 0.000178365 1.69101e-05 -5.54066e-05 -0.000172265 -0.000249685 -0.000344118 -0.000418185 -0.000489175 -0.000550406 -0.000605949 -0.000654287 -0.000696616 -0.000727366 -0.000500446 0.000532275 0.0519715 0.119187 0.121338 0.0502268 0.000509835 -0.000535388 -0.00075274 -0.000725772 -0.00068827 -0.000648314 -0.000597427 -0.000541916 -0.000480453 -0.000407633 -0.00033433 -0.00024149 -0.000161787 -4.72198e-05 2.17672e-05 0.000177821 0.000180349 0.000472612 
0.6 -124.615 512 -123.113 0.000468398 0.000145379 9.39691e-05 -0.00011232 -0.000220301 -0.000370546 -0.000480225 -0.000600643 -0.000703888 -0.000792764 -0.000878228 -0.000946533 -0.001015 -0.00106508 -0.00110656 -0.000603739 0.00150692 0.0743833 0.161706 0.164837 0.0719503 0.00148007 -0.0006646 -0.00113345 -0.00110613 -0.00105331 -0.00100551 -0.000933943 -0.000866087 -0.000780107 -0.00068886 -0.000586649 -0.000468273 -0.000355804 -0.000208971 -0.000105085 9.3329e-05 0.00013216 0.000463455 
0.7 -124.615 512 -123.113 0.000459293 9.63204e-05 6.04435e-06 -0.000248875 -0.000392228 -0.000578548 -0.000720436 -0.000868812 -0.00100123 -0.00110927 -0.0012195 -0.00130066 -0.00139022 -0.00144631 -0.00149358 -0.000525552 0.00330669 0.100479 0.206777 0.211066 0.0972785 0.00327504 -0.00062396 -0.00152099 -0.00149992 -0.00143246 -0.00137673 -0.00128372 -0.00120344 -0.00109247 -0.000981744 -0.00085052 -0.000704496 -0.000559659 -0.000377664 -0.000238981 5.23157e-06 8.02036e-05 0.000452882 
0.8 -124.615 512 -123.113 0.000449159 4.44606e-05 -8.35835e-05 -0.000390217 -0.000567268 -0.000792622 -0.000965343 -0.00114345 -0.00130446 -0.00143271 -0.00156811 -0.00166151 -0.00177346 -0.00183171 -0.00187529 -0.000177997 0.00618927 0.129895 0.253311 0.258913 0.125862 0.00615532 -0.000330826 -0.00190096 -0.00189954 -0.0018183 -0.00175563 -0.00163996 -0.00154757 -0.00141105 -0.00128037 -0.00112086 -0.000945185 -0.000769494 -0.000549465 -0.0003774 -8.46747e-05 2.54306e-05 0.000441039 
0.9 -124.615 512 -123.113 0.000438156 -9.10585e-06 -0.000172621 -0.000533142 -0.000740776 -0.00100794 -0.0012089 -0.00141778 -0.00160646 -0.00175544 -0.00191635 -0.00202082 -0.00215706 -0.00221036 -0.0022339 0.000545391 0.0104169 0.162131 0.300511 0.307547 0.157216 0.0103873 0.000314615 -0.00225396 -0.00229552 -0.00220189 -0.00213457 -0.00199443 -0.00189095 -0.00172836 -0.00157767 -0.00139134 -0.00118459 -0.000980672 -0.000720132 -0.000517341 -0.000174109 -3.06513e-05 0.000428191 
