time en(t) enf(t) enf(t)-en0 svN(t) localEn(t) localEn(t)-localEn0 SzSz(t) corrPerp(t)
1 -104.07 -19.4343 4.49286 0.0469986 0.0442207 0.0463344 0.0563843 0.056384 0.0463377 0.0442182 0.046998 -2.86266 -2.27053 -2.27645 -2.30754 -2.30754 -2.27646 -2.27052 -2.86265 0.924885 0.429035 0.466046 0.426466 0.426467 0.466039 0.429039 0.924887 0.24321 -0.242731 0.242714 -0.244281 1 -0.24428 0.242715 -0.242731 0.24321 6.58218e-06 -0.000147175 0.00356646 -0.0878978 1 -0.0878932 0.00356665 -0.000147151 6.57711e-06 
1.1 -102.057 -19.4819 4.44529 0.0470662 0.0445433 0.0479625 0.0633775 0.0633786 0.0479585 0.0445357 0.0470657 -2.86284 -2.27136 -2.28061 -2.32615 -2.32615 -2.28061 -2.27135 -2.86284 0.9247 0.428203 0.461881 0.407854 0.407851 0.461887 0.428216 0.924701 0.242369 -0.241883 0.241819 -0.243444 1 -0.243444 0.241819 -0.241883 0.242369 7.25487e-06 -0.000162005 0.00390084 -0.0939259 1 -0.093926 0.00390043 -0.000161989 7.26154e-06 
1.2 -99.4283 -19.5479 4.37934 0.0471757 0.0450718 0.0505568 0.0736003 0.0736026 0.0505509 0.0450676 0.0471706 -2.86314 -2.27272 -2.28716 -2.35091 -2.35092 -2.28715 -2.27271 -2.86313 0.924397 0.426841 0.455331 0.383089 0.383084 0.455341 0.426847 0.924407 0.241072 -0.240573 0.240432 -0.242136 1 -0.242137 0.240433 -0.240573 0.241072 8.32146e-06 -0.000184757 0.00439893 -0.102203 1 -0.102207 0.00439904 -0.00018472 8.32799e-06 
1.3 -96.1718 -19.6348 4.29243 0.0473595 0.0459362 0.0546034 0.0880079 0.0880074 0.054602 0.0459411 0.0473556 -2.86365 -2.27494 -2.2971 -2.3817 -2.3817 -2.29709 -2.27495 -2.86364 0.923895 0.424618 0.4454 0.352301 0.352301 0.445402 0.424608 0.923901 0.239141 -0.238621 0.23836 -0.240161 1 -0.240161 0.238361 -0.238621 0.239141 9.99003e-06 -0.000219164 0.00512646 -0.112999 1 -0.113003 0.00512805 -0.000219083 9.97335e-06 
1.4 -92.3127 -19.7439 4.1833 0.0476656 0.0473348 0.0607521 0.10765 0.107646 0.0607552 0.0473424 0.0476668 -2.86448 -2.27853 -2.31143 -2.41752 -2.41751 -2.31143 -2.27854 -2.86447 0.923059 0.421036 0.431067 0.316486 0.316493 0.431063 0.421023 0.923074 0.23639 -0.235837 0.23539 -0.2373 1 -0.2373 0.235389 -0.235836 0.23639 1.24999e-05 -0.000270337 0.00617008 -0.126436 1 -0.126439 0.0061753 -0.000270349 1.24666e-05 
1.5 -87.9164 -19.8751 4.05207 0.048166 0.0495663 0.0698143 0.133633 0.133629 0.0698158 0.0495661 0.0481773 -2.86585 -2.28418 -2.33086 -2.45668 -2.45667 -2.33087 -2.28418 -2.86584 0.921691 0.415377 0.411631 0.277325 0.277335 0.411629 0.41538 0.921698 0.232653 -0.232046 0.231319 -0.233342 1 -0.233341 0.231317 -0.232045 0.232653 1.62776e-05 -0.000346838 0.00765375 -0.142506 1 -0.142503 0.00766029 -0.000347369 1.62939e-05 
1.6 -83.0909 -20.0267 3.90049 0.0489777 0.0530683 0.0827365 0.16693 0.166926 0.0827317 0.0530596 0.0489845 -2.86807 -2.29287 -2.35541 -2.49701 -2.497 -2.35541 -2.29285 -2.86808 0.919468 0.406692 0.387081 0.236997 0.237005 0.387085 0.406707 0.919458 0.227825 -0.227131 0.225984 -0.228132 1 -0.228129 0.225983 -0.227131 0.227824 2.21633e-05 -0.000462655 0.00974324 -0.161041 1 -0.161029 0.00974359 -0.000463906 2.22878e-05 
1.7 -77.9608 -20.1954 3.73183 0.0502923 0.0584438 0.100584 0.208006 0.208006 0.100577 0.0584362 0.0502859 -2.87167 -2.30563 -2.38427 -2.53612 -2.53611 -2.38426 -2.30562 -2.87168 0.915873 0.393927 0.358226 0.197885 0.197888 0.358235 0.393939 0.915858 0.221895 -0.221066 0.219306 -0.221626 1 -0.22162 0.219305 -0.221066 0.221894 3.15654e-05 -0.000637354 0.0126185 -0.181692 1 -0.181676 0.0126151 -0.000640384 3.19253e-05 
1.8 -72.6327 -20.3773 3.54992 0.052408 0.066461 0.124522 0.256478 0.256488 0.124513 0.0664648 0.0523972 -2.87742 -2.32332 -2.41599 -2.5719 -2.57192 -2.41598 -2.32333 -2.87742 0.910123 0.376239 0.326503 0.162099 0.162088 0.326519 0.376231 0.91012 0.214965 -0.21393 0.211305 -0.213931 1 -0.213926 0.211303 -0.213929 0.214965 4.73984e-05 -0.000913836 0.0164738 -0.203956 1 -0.203947 0.0164784 -0.000910834 4.7652e-05 
1.9 -67.1929 -20.5688 3.35845 0.0557643 0.0780318 0.155668 0.311021 0.311042 0.155657 0.0780452 0.0557633 -2.88641 -2.34617 -2.4488 -2.60298 -2.60301 -2.44878 -2.3462 -2.8864 0.901133 0.353387 0.293692 0.131022 0.130992 0.293717 0.35336 0.901144 0.207243 -0.2059 0.202089 -0.205305 1 -0.205306 0.202091 -0.205897 0.207243 7.42769e-05 -0.00135105 0.0215096 -0.227224 1 -0.227225 0.0215285 -0.0013381 7.43664e-05 
2 -61.7177 -20.7665 3.1607 0.0609773 0.0941939 0.194769 0.369606 0.369628 0.19477 0.0942026 0.0609885 -2.89999 -2.3736 -2.48085 -2.62881 -2.62884 -2.48083 -2.37361 -2.89997 0.887555 0.325965 0.261649 0.105197 0.105161 0.261666 0.325947 0.887567 0.199005 -0.197213 0.191851 -0.196126 1 -0.196134 0.191862 -0.19721 0.199005 0.000120325 -0.00202491 0.0279004 -0.250779 1 -0.25079 0.0279028 -0.00201117 0.000120807 
2.1 -56.2711 -20.9676 2.95959 0.0688654 0.116102 0.241818 0.429913 0.429927 0.241847 0.116092 0.0688766 -2.91954 -2.40425 -2.51052 -2.64949 -2.64951 -2.51053 -2.40423 -2.91955 0.868001 0.295314 0.231977 0.0845154 0.0844906 0.231964 0.295331 0.867994 0.190543 -0.188107 0.180851 -0.186831 1 -0.186845 0.18087 -0.188107 0.190543 0.000193162 -0.00287686 0.0357084 -0.27382 1 -0.27384 0.0356607 -0.00286206 0.000192515 
2.2 -50.9167 -21.1696 2.75764 0.0804467 0.144933 0.295876 0.489704 0.489701 0.295931 0.144907 0.0804432 -2.94615 -2.43629 -2.53684 -2.66549 -2.66549 -2.53689 -2.43625 -2.94617 0.841394 0.263269 0.205656 0.0685116 0.068511 0.205608 0.263313 0.841373 0.182107 -0.178768 0.169391 -0.177839 1 -0.177852 0.169404 -0.178773 0.182107 0.000335415 -0.00433767 0.0448517 -0.29552 1 -0.295552 0.0447803 -0.00428935 0.000331347 
2.3 -45.7408 -21.3698 2.55744 0.0969277 0.181616 0.355195 0.547077 0.547052 0.355257 0.181598 0.0969039 -2.9802 -2.46768 -2.55957 -2.67742 -2.6774 -2.55964 -2.46764 -2.98021 0.807342 0.231881 0.182923 0.0565795 0.056606 0.182856 0.23192 0.807335 0.173855 -0.169306 0.157776 -0.169473 1 -0.169479 0.157771 -0.169311 0.173855 0.000593328 -0.00661824 0.0551468 -0.315156 1 -0.315196 0.0550736 -0.00645502 0.000580992 
2.4 -40.8563 -21.5652 2.36202 0.119702 0.226466 0.417569 0.600599 0.600559 0.417615 0.226472 0.119669 -3.02117 -2.49648 -2.57902 -2.68592 -2.68588 -2.57908 -2.49647 -3.02116 0.766367 0.203077 0.163479 0.0480806 0.0481253 0.163416 0.203089 0.766386 0.165826 -0.159748 0.146298 -0.161923 1 -0.16192 0.146266 -0.159747 0.165827 0.000962168 -0.00962716 0.0663504 -0.332216 1 -0.332257 0.0663028 -0.00933223 0.000984781 
2.5 -36.3988 -21.7523 2.17494 0.150299 0.2789 0.480726 0.649376 0.649334 0.480743 0.278929 0.150274 -3.06753 -2.5213 -2.5957 -2.69162 -2.69157 -2.59574 -2.52131 -3.0675 0.72001 0.178265 0.146798 0.0423845 0.0424299 0.146758 0.178249 0.720046 0.157935 -0.150068 0.135213 -0.155242 1 -0.155227 0.135154 -0.150056 0.157935 0.00162693 -0.013321 0.0782033 -0.346462 1 -0.346499 0.0781988 -0.0129516 0.0015387 
2.6 -32.5256 -21.9266 2.00059 0.190164 0.337456 0.542636 0.693068 0.693037 0.542618 0.337495 0.190155 -3.11659 -2.54147 -2.61014 -2.69511 -2.69509 -2.61015 -2.5415 -3.11656 0.670947 0.158094 0.132354 0.0388877 0.0389169 0.132347 0.15806 0.670984 0.149992 -0.140219 0.124728 -0.14937 1 -0.149347 0.124651 -0.140195 0.149991 0.00266733 -0.0177438 0.0904537 -0.357931 1 -0.357958 0.0904851 -0.0173211 0.00246832 
2.7 -29.3759 -22.0831 1.84412 0.240261 0.400086 0.601695 0.731856 0.731842 0.60165 0.400121 0.240267 -3.16479 -2.55701 -2.62279 -2.69697 -2.69696 -2.62276 -2.55705 -3.16476 0.622756 0.142553 0.119708 0.0370357 0.0370403 0.119733 0.142511 0.622786 0.141751 -0.130183 0.114998 -0.144183 1 -0.144158 0.11492 -0.130144 0.14175 0.00416629 -0.0230394 0.102851 -0.366875 1 -0.366891 0.102891 -0.0226166 0.00388141 
2.8 -27.0011 -22.2169 1.71031 0.300669 0.464563 0.656838 0.766346 0.766349 0.65678 0.464586 0.300684 -3.20849 -2.56832 -2.63399 -2.69765 -2.69767 -2.63394 -2.56836 -3.20847 0.579053 0.131245 0.108506 0.0363478 0.0363302 0.108554 0.131204 0.579073 0.132983 -0.119991 0.106128 -0.139542 1 -0.13952 0.10607 -0.119944 0.132982 0.00621976 -0.0292985 0.115131 -0.373681 1 -0.373687 0.115153 -0.0288906 0.00588267 
2.9 -25.3367 -22.3254 1.60184 0.370429 0.528833 0.707592 0.797435 0.797447 0.707537 0.528843 0.370444 -3.24514 -2.57594 -2.64404 -2.69756 -2.69759 -2.64399 -2.57597 -3.24513 0.542398 0.123624 0.0984532 0.0364403 0.0364117 0.0985091 0.123589 0.542411 0.123532 -0.109741 0.09818 -0.135322 1 -0.135309 0.098155 -0.109695 0.123531 0.00896015 -0.036567 0.127028 -0.378793 1 -0.378788 0.127012 -0.0362155 0.00856947 
3 -24.2409 -22.4088 1.51839 0.447724 0.591237 0.754081 0.826161 0.82617 0.754037 0.591239 0.447735 -3.27381 -2.58044 -2.65319 -2.69697 -2.69699 -2.65314 -2.58048 -3.27379 0.513736 0.119117 0.0893047 0.0370355 0.0370106 0.0893561 0.119085 0.513748 0.113361 -0.0995947 0.091165 -0.131442 1 -0.131437 0.0911806 -0.0995615 0.11336 0.0124534 -0.0448195 0.138297 -0.382642 1 -0.382626 0.138224 -0.0445481 0.0120719 
3.1 -23.5544 -22.47 1.45717 0.530241 0.650633 0.796952 0.853573 0.853568 0.796922 0.650636 0.530245 -3.29493 -2.58242 -2.66163 -2.69605 -2.69605 -2.66159 -2.58245 -3.29491 0.492611 0.117143 0.0808671 0.0379558 0.0379479 0.0809064 0.117107 0.492629 0.102563 -0.0897489 0.0850545 -0.127862 1 -0.127865 0.0851088 -0.0897391 0.10256 0.0167877 -0.0539219 0.148709 -0.385612 1 -0.385584 0.148592 -0.0537501 0.0164423 
3.2 -23.1404 -22.5132 1.41401 0.615495 0.706456 0.837212 0.880632 0.880605 0.837195 0.706468 0.615492 -3.30977 -2.58246 -2.66947 -2.6949 -2.69488 -2.66945 -2.58251 -3.30975 0.477769 0.117097 0.073022 0.0391051 0.0391218 0.0730457 0.117055 0.477794 0.0913405 -0.0804164 0.0797865 -0.124582 1 -0.124588 0.0798695 -0.0804347 0.0913304 0.022005 -0.0636552 0.158088 -0.388029 1 -0.387985 0.157953 -0.0635718 0.0217043 
3.3 -22.8981 -22.5426 1.38458 0.701037 0.758744 0.876005 0.908133 0.908087 0.875998 0.758767 0.70103 -3.31981 -2.58122 -2.67675 -2.69356 -2.69352 -2.67674 -2.58126 -3.31977 0.467736 0.118346 0.065748 0.0404413 0.0404821 0.0657574 0.118297 0.46777 0.0799633 -0.0717911 0.0752806 -0.121624 1 -0.121632 0.0753765 -0.071834 0.0799498 0.0280844 -0.0737009 0.166319 -0.390152 1 -0.390091 0.166196 -0.0736971 0.0278397 
3.4 -22.7598 -22.5622 1.36504 0.784565 0.808093 0.914381 0.936645 0.936587 0.91438 0.808124 0.784553 -3.32637 -2.57932 -2.68336 -2.69205 -2.692 -2.68337 -2.57937 -3.32633 0.461176 0.120243 0.0591303 0.0419476 0.042007 0.0591285 0.120192 0.461215 0.0687548 -0.0640202 0.0714473 -0.119025 1 -0.119032 0.0715392 -0.0640803 0.068737 0.034958 -0.0836941 0.173342 -0.392177 1 -0.392099 0.17326 -0.0837701 0.0347753 
3.5 -22.6826 -22.5748 1.35235 0.86401 0.855536 0.953128 0.966466 0.966404 0.953131 0.855565 0.863994 -3.33052 -2.57739 -2.68914 -2.69039 -2.69032 -2.68915 -2.57744 -3.33048 0.45702 0.122167 0.0533524 0.0436118 0.0436808 0.0533432 0.122119 0.457059 0.0580388 -0.0572054 0.0682036 -0.116817 1 -0.116827 0.0682769 -0.0572654 0.0580184 0.0424877 -0.0932726 0.179156 -0.39424 1 -0.39415 0.179126 -0.0933991 0.0423965 
3.6 -22.6404 -22.5829 1.34426 0.937671 0.902325 0.992686 0.997633 0.997577 0.99269 0.90234 0.937653 -3.33309 -2.57599 -2.69383 -2.68859 -2.68852 -2.69384 -2.57603 -3.33306 0.454453 0.123571 0.0486691 0.0454139 0.0454822 0.0486551 0.123535 0.454485 0.0481287 -0.0513954 0.0654751 -0.115025 1 -0.115039 0.0655239 -0.0514453 0.0481072 0.0505097 -0.102122 0.183805 -0.396416 1 -0.396324 0.183822 -0.102254 0.0505086 
3.7 -22.6178 -22.588 1.33919 1.00435 0.94967 1.0331 1.02997 1.02993 1.03311 0.949661 1.00434 -3.33469 -2.57553 -2.69713 -2.68668 -2.68662 -2.69715 -2.57554 -3.33467 0.45285 0.124035 0.0453619 0.0473243 0.047383 0.0453451 0.124019 0.452872 0.039294 -0.0465913 0.0632006 -0.113655 1 -0.113676 0.0632247 -0.0466238 0.0392769 0.0587881 -0.109969 0.187366 -0.398723 1 -0.398636 0.187413 -0.110077 0.0588747 
3.8 -22.6061 -22.5912 1.33605 1.06349 0.998509 1.07407 1.06315 1.06312 1.07408 0.998472 1.06349 -3.33583 -2.57627 -2.6988 -2.68469 -2.68465 -2.69882 -2.57626 -3.33583 0.451709 0.123292 0.0436927 0.0493105 0.0493525 0.0436736 0.1233 0.451715 0.0317497 -0.0427525 0.0613269 -0.112692 1 -0.112718 0.0613317 -0.0427665 0.0317382 0.0670765 -0.116636 0.189944 -0.401119 1 -0.401044 0.189998 -0.116708 0.0672332 
