time en(t) enf(t) enf(t)-en0 svN(t) localEn(t) localEn(t)-localEn0 SzSz(t) Sperp(t)
0 -69.1921 -9.8064 3.7334 0.0251322 -0.727517 -0.575529 -0.575703 -0.575701 -0.575701 -0.575701 -0.575701 -0.575701 -0.575703 -0.575529 -0.727517 0.45457 0.20393 0.239201 0.22797 0.231129 0.229808 0.231129 0.22797 0.239201 0.20393 0.45457 0.245499 -0.245499 -0.244818 0.244818 0.244896 -0.244896 -0.244895 0.244895 0.244893 -0.244896 -0.246592 0.244899 1 -0.246606 -0.246592 0.244899 0.244893 -0.244896 -0.244896 0.244896 0.244818 -0.244818 -0.245499 0.245499 9.12838e-08 -2.60906e-07 -1.15417e-06 1.90468e-06 1.31349e-05 -4.12026e-05 -0.00026708 7.05912e-05 0.00345289 -0.00084844 -0.0823471 0.00684698 1 -0.0826567 -0.0823474 0.00684686 0.00345289 -0.000843617 -0.000151332 6.37755e-05 1.31293e-05 -5.02833e-06 -6.16145e-07 4.06822e-07 
0.1 -69.1578 -9.80677 3.73302 0.0251451 -0.727545 -0.57555 -0.575724 -0.575721 -0.575722 -0.575722 -0.575722 -0.575722 -0.575731 -0.575446 -0.727647 0.454541 0.203909 0.23918 0.22795 0.231108 0.229787 0.231108 0.227949 0.239173 0.204013 0.454439 0.245496 -0.245496 -0.244815 0.244815 0.244893 -0.244893 -0.244892 0.244892 0.24489 -0.244893 -0.24659 0.244896 1 -0.246604 -0.24659 0.244896 0.24489 -0.244893 -0.24489 0.244898 0.244821 -0.24482 -0.245493 0.245484 1.41507e-08 -1.03762e-08 -2.9411e-07 1.8784e-07 6.54332e-06 -3.4549e-06 -0.000148513 5.88463e-05 0.00345027 -0.00084945 -0.0823721 0.00685115 1 -0.0826822 -0.0823722 0.0068508 0.00345033 -0.000843767 -0.00014849 5.84309e-05 6.54748e-06 -3.40848e-06 -3.08807e-07 1.98398e-07 
0.2 -69.0651 -9.80843 3.73136 0.0252031 -0.727672 -0.575641 -0.575815 -0.575813 -0.575813 -0.575813 -0.575813 -0.575811 -0.5758 -0.575858 -0.727567 0.454415 0.203818 0.239089 0.227858 0.231016 0.229695 0.231017 0.22786 0.239104 0.203601 0.454519 0.245484 -0.245484 -0.244801 0.244801 0.244879 -0.244879 -0.244879 0.244879 0.244876 -0.24488 -0.246581 0.244882 1 -0.246595 -0.246581 0.244882 0.244877 -0.24488 -0.244884 0.244868 0.244789 -0.244788 -0.245488 0.245503 1.42417e-08 -1.04305e-08 -2.95688e-07 1.88609e-07 6.5746e-06 -3.46534e-06 -0.000149057 5.89758e-05 0.00345946 -0.000850361 -0.0824811 0.00686933 1 -0.0827919 -0.0824811 0.00686887 0.00345937 -0.000846705 -0.000149049 5.85314e-05 6.5564e-06 -3.45165e-06 -3.11008e-07 1.98982e-07 
0.3 -68.8144 -9.81277 3.72702 0.025365 -0.72803 -0.575894 -0.57607 -0.576068 -0.576068 -0.576068 -0.576068 -0.576066 -0.576051 -0.576153 -0.727816 0.454057 0.203564 0.238834 0.227603 0.230762 0.22944 0.230762 0.227605 0.238853 0.203306 0.45427 0.245451 -0.245451 -0.244763 0.244763 0.244841 -0.244841 -0.244841 0.244841 0.244838 -0.244842 -0.246556 0.244844 1 -0.24657 -0.246556 0.244844 0.244839 -0.244842 -0.244847 0.244828 0.244748 -0.244749 -0.245458 0.245478 1.45616e-08 -1.0662e-08 -3.01238e-07 1.92103e-07 6.67289e-06 -3.51767e-06 -0.000150692 5.96558e-05 0.0034852 -0.000857431 -0.082785 0.00692036 1 -0.0830985 -0.0827847 0.00692009 0.00348505 -0.000853704 -0.00015076 5.92131e-05 6.65501e-06 -3.53179e-06 -3.17733e-07 2.02444e-07 
0.4 -68.1436 -9.82395 3.71585 0.0257828 -0.728955 -0.576541 -0.576721 -0.576719 -0.576719 -0.576719 -0.576719 -0.576719 -0.576723 -0.576514 -0.728843 0.453132 0.202917 0.238183 0.226952 0.230111 0.228789 0.230111 0.226952 0.238181 0.202944 0.453244 0.245363 -0.245363 -0.244663 0.244663 0.244743 -0.244743 -0.244743 0.244743 0.24474 -0.244744 -0.24649 0.244746 1 -0.246505 -0.24649 0.244746 0.24474 -0.244744 -0.244742 0.244744 0.244663 -0.244667 -0.245366 0.245369 1.54452e-08 -1.13258e-08 -3.16357e-07 2.0217e-07 6.93682e-06 -3.6665e-06 -0.000155151 6.16105e-05 0.00355218 -0.000877992 -0.0835638 0.00705246 1 -0.0838844 -0.0835639 0.00705207 0.00355218 -0.000871902 -0.000155121 6.11507e-05 6.9394e-06 -3.66661e-06 -3.33471e-07 2.12063e-07 
0.5 -66.3952 -9.85306 3.68673 0.0268832 -0.731325 -0.578204 -0.578394 -0.578392 -0.578392 -0.578392 -0.578392 -0.578394 -0.578414 -0.577929 -0.731433 0.450762 0.201254 0.23651 0.225279 0.228438 0.227116 0.228438 0.225277 0.23649 0.20153 0.450653 0.245132 -0.245132 -0.244398 0.244398 0.244483 -0.244483 -0.244482 0.244482 0.24448 -0.244484 -0.246316 0.244486 1 -0.246332 -0.246316 0.244486 0.244479 -0.244483 -0.244476 0.244498 0.244414 -0.244415 -0.245128 0.245109 1.78867e-08 -1.31233e-08 -3.57309e-07 2.2887e-07 7.64773e-06 -4.05092e-06 -0.000166871 6.65698e-05 0.00372926 -0.000928043 -0.0855748 0.007402 1 -0.0859129 -0.0855751 0.00740168 0.00372941 -0.000920799 -0.000166817 6.61066e-05 7.66601e-06 -3.98858e-06 -3.75543e-07 2.40687e-07 
0.6 -62.1347 -9.92462 3.61517 0.0297621 -0.737133 -0.582282 -0.582499 -0.582496 -0.582496 -0.582496 -0.582496 -0.582497 -0.582513 -0.582075 -0.737369 0.444954 0.197176 0.232405 0.221175 0.224334 0.223012 0.224334 0.221174 0.232391 0.197384 0.444717 0.24452 -0.24452 -0.243697 0.243697 0.243794 -0.243794 -0.243793 0.243793 0.24379 -0.243795 -0.245856 0.243798 1 -0.245875 -0.245856 0.243798 0.24379 -0.243794 -0.243789 0.243804 0.24371 -0.243705 -0.244512 0.244491 2.54644e-08 -1.85865e-08 -4.7839e-07 3.07251e-07 9.68732e-06 -5.11753e-06 -0.000198766 7.99398e-05 0.00419839 -0.00105291 -0.0905743 0.00832784 1 -0.0909565 -0.0905743 0.00832761 0.0041985 -0.00104638 -0.000198821 7.94022e-05 9.6975e-06 -4.99331e-06 -5.01463e-07 3.25014e-07 
0.7 -53.2588 -10.0756 3.46418 0.0368608 -0.749448 -0.590889 -0.591173 -0.591169 -0.591169 -0.591169 -0.591169 -0.591169 -0.591168 -0.590925 -0.749637 0.432639 0.18857 0.223731 0.212502 0.215661 0.214339 0.215661 0.212503 0.223736 0.188534 0.43245 0.242963 -0.242963 -0.241917 0.241917 0.242044 -0.242044 -0.242043 0.242043 0.242038 -0.242046 -0.244686 0.242052 1 -0.244716 -0.244686 0.242052 0.242038 -0.242046 -0.242047 0.242038 0.241913 -0.241904 -0.242957 0.242956 5.36509e-08 -3.83185e-08 -8.78686e-07 5.72744e-07 1.59536e-05 -8.29567e-06 -0.000285675 0.000117929 0.00539217 -0.00135472 -0.101524 0.0106783 1 -0.102011 -0.101523 0.0106776 0.00539215 -0.00134808 -0.000285711 0.000117052 1.59286e-05 -8.15143e-06 -9.19983e-07 6.06229e-07 
0.8 -39.6103 -10.3155 3.2243 0.0523756 -0.769194 -0.604516 -0.604961 -0.604956 -0.604956 -0.604956 -0.604956 -0.604954 -0.604941 -0.604721 -0.769265 0.412893 0.174942 0.209942 0.198715 0.201874 0.200552 0.201874 0.198717 0.209963 0.174737 0.412821 0.239355 -0.239355 -0.237805 0.237805 0.238005 -0.238005 -0.238004 0.238004 0.237992 -0.238011 -0.241985 0.238026 1 -0.242045 -0.241985 0.238026 0.237993 -0.23801 -0.238014 0.237985 0.237784 -0.237777 -0.239356 0.239378 1.84507e-07 -1.23782e-07 -2.3545e-06 1.61765e-06 3.64361e-05 -1.80317e-05 -0.000510577 0.000226779 0.00816016 -0.00198966 -0.120577 0.0161014 1 -0.121274 -0.120577 0.0160999 0.00816004 -0.00198161 -0.000510534 0.000224978 3.63485e-05 -1.78927e-05 -2.45962e-06 1.70936e-06 
0.9 -26.0727 -10.576 2.9638 0.0808877 -0.790998 -0.619164 -0.619945 -0.619935 -0.619936 -0.619936 -0.619936 -0.619933 -0.619917 -0.619428 -0.790983 0.391089 0.160295 0.194959 0.183736 0.186894 0.185573 0.186894 0.183738 0.194987 0.160031 0.391104 0.232126 -0.232126 -0.229612 0.229612 0.229971 -0.229971 -0.229968 0.229968 0.229936 -0.22999 -0.236607 0.230038 1 -0.236757 -0.236608 0.230037 0.229937 -0.229987 -0.229983 0.229943 0.229582 -0.229583 -0.232135 0.232176 8.72656e-07 -5.22609e-07 -7.88747e-06 6.04579e-06 0.000102754 -4.65485e-05 -0.00102927 0.000525247 0.0137124 -0.00310706 -0.146055 0.0268691 1 -0.147087 -0.146056 0.0268663 0.0137122 -0.00310263 -0.00102921 0.000521159 0.000102539 -4.64501e-05 -8.17788e-06 6.38922e-06 
