time en(t) enf(t) enf(t)-en0 svN(t) localEn(t) localEn(t)-localEn0 SzSz(t) Sperp(t)
1 -25.0938 -16.221 2.85484 0.228492 -1.11104 -0.618666 -0.619889 -0.619877 -0.619887 -0.618669 -1.11104 0.30652 0.0658627 0.0997617 0.0835409 0.0997631 0.0658602 0.306522 0.221247 -0.217065 0.217065 -0.221251 -0.21706 0.214902 -0.214903 0.217062 0.217626 -0.215464 0.215408 -0.217712 -0.228755 0.215604 -0.215445 0.217697 1 -0.225586 0.215384 -0.217717 -0.228764 0.215609 -0.215459 0.217713 0.216975 -0.21495 0.214903 -0.217058 -0.221253 0.217064 -0.217064 0.221247 0.000305204 -0.000105809 4.71424e-05 -4.96611e-06 -0.00205068 0.00107574 -0.000149335 5.80287e-05 0.0230098 -0.00461308 0.00159703 -0.000109621 -0.175005 0.040286 -0.00433665 0.00113497 1 -0.17149 0.0202719 -0.00144764 -0.175003 0.0402755 -0.00434914 0.00114515 0.0229758 -0.0046725 0.0015786 -0.000144618 -0.0020957 0.00115512 -0.000154173 7.01912e-05 
1.1 -19.7511 -16.3767 2.69913 0.329938 -1.12447 -0.623495 -0.625553 -0.625539 -0.625549 -0.6235 -1.12446 0.293091 0.0610343 0.0940977 0.0778784 0.0941009 0.0610289 0.293097 0.204662 -0.198442 0.198443 -0.204669 -0.198434 0.195591 -0.195593 0.198435 0.199336 -0.196602 0.196447 -0.199535 -0.216807 0.197005 -0.196558 0.199502 1 -0.212435 0.196417 -0.199558 -0.216828 0.197013 -0.196577 0.19954 0.198241 -0.195726 0.19559 -0.198428 -0.204691 0.198442 -0.198442 0.204662 0.000790038 -0.000260499 0.000144151 -1.0637e-05 -0.00381701 0.0023978 -0.000310448 0.000162184 0.0364882 -0.00740421 0.00342562 -0.000196175 -0.206546 0.0621059 -0.00685998 0.0024573 1 -0.204698 0.0318149 -0.00217575 -0.206519 0.0620943 -0.00687814 0.00248737 0.0363863 -0.00757299 0.00340749 -0.000274751 -0.0036887 0.00260389 -0.000312632 0.000208557 
1.2 -17.6564 -16.4526 2.62318 0.44567 -1.13242 -0.625092 -0.628302 -0.628295 -0.628299 -0.625106 -1.1324 0.285138 0.0594373 0.0913482 0.0751231 0.0913514 0.0594231 0.285159 0.183885 -0.175476 0.175481 -0.183898 -0.175493 0.172223 -0.172225 0.17546 0.176822 -0.173926 0.173554 -0.17718 -0.202156 0.174915 -0.173843 0.177119 1 -0.196875 0.173576 -0.177255 -0.202202 0.174915 -0.173864 0.177191 0.175135 -0.172537 0.172223 -0.175453 -0.183997 0.175475 -0.175482 0.183887 0.00180842 -0.000533956 0.000385426 -1.78802e-05 -0.00625674 0.00479662 -0.000616929 0.000408538 0.0535461 -0.0117055 0.00664309 -0.000338396 -0.240456 0.0879795 -0.0107081 0.00483071 1 -0.24037 0.046163 -0.00323218 -0.240357 0.0880074 -0.0107199 0.00490949 0.053275 -0.0120772 0.00662368 -0.00050475 -0.00603244 0.00530283 -0.000591906 0.000533055 
1.3 -16.9006 -16.4858 2.58998 0.567552 -1.13758 -0.624827 -0.629496 -0.629514 -0.629501 -0.624856 -1.13753 0.27998 0.0597021 0.0901539 0.0739042 0.0901492 0.0596731 0.280026 0.160367 -0.150007 0.150011 -0.160391 -0.150112 0.146873 -0.146875 0.149962 0.151985 -0.149531 0.148779 -0.152457 -0.186093 0.15164 -0.149427 0.152368 1 -0.180589 0.149019 -0.152648 -0.186179 0.15163 -0.149436 0.152469 0.149567 -0.147554 0.146889 -0.14996 -0.160661 0.150008 -0.15002 0.160374 0.00330542 -0.00103883 0.000852971 -2.00419e-05 -0.00968348 0.00850903 -0.00116407 0.000891997 0.0727156 -0.0179594 0.0115699 -0.000565875 -0.275572 0.115154 -0.0163228 0.00860816 1 -0.276637 0.062289 -0.00475325 -0.275348 0.115243 -0.0163164 0.00869317 0.0718064 -0.0183585 0.0115237 -0.000798111 -0.00703737 0.00919593 -0.00101303 0.00111387 
1.4 -16.639 -16.4993 2.57652 0.689458 -1.14159 -0.623572 -0.629968 -0.630045 -0.629985 -0.623625 -1.14151 0.275965 0.0609571 0.0896826 0.0733729 0.0896657 0.0609038 0.276048 0.13577 -0.124035 0.12402 -0.135814 -0.124321 0.121638 -0.121632 0.123933 0.126882 -0.12554 0.124162 -0.127309 -0.169993 0.129474 -0.12543 0.127197 1 -0.165249 0.124937 -0.127723 -0.170145 0.129446 -0.125407 0.127326 0.123664 -0.122971 0.121693 -0.123948 -0.136407 0.124045 -0.124054 0.135791 0.0053146 -0.00130879 0.00145079 5.57177e-05 -0.0118754 0.0133047 -0.00193178 0.00168535 0.0923461 -0.026443 0.0183058 -0.000952115 -0.309963 0.140948 -0.0240223 0.0140295 1 -0.311063 0.0790636 -0.00690546 -0.309543 0.14113 -0.0239757 0.0141469 0.090989 -0.0268254 0.0181185 -0.00125069 -0.0083232 0.0148361 -0.00150851 0.00210395 
1.5 -16.5508 -16.5044 2.57136 0.807513 -1.14524 -0.621798 -0.630114 -0.630293 -0.630144 -0.621885 -1.14511 0.272323 0.0627307 0.0895361 0.0731245 0.0895064 0.0626437 0.27245 0.11164 -0.0992863 0.099233 -0.1117 -0.0999169 0.098189 -0.0981416 0.0990878 0.103374 -0.103631 0.101309 -0.103402 -0.15508 0.110164 -0.103516 0.103278 1 -0.152121 0.103089 -0.104182 -0.155326 0.110112 -0.10344 0.103433 0.0993601 -0.100512 0.0983026 -0.0991467 -0.112858 0.0993397 -0.099322 0.111673 0.00809709 -0.00140442 0.00243442 7.26775e-05 -0.014748 0.0194458 -0.0031127 0.0029676 0.111278 -0.0370816 0.0266805 -0.00157024 -0.341538 0.163407 -0.0339007 0.0211523 1 -0.341471 0.0955028 -0.00985505 -0.340838 0.163547 -0.033761 0.0212534 0.109071 -0.036913 0.0261523 -0.00191749 -0.00930211 0.0219702 -0.002142 0.00367629 
1.6 -16.5215 -16.5063 2.56945 0.919594 -1.14877 -0.619772 -0.63009 -0.630424 -0.63013 -0.619898 -1.1486 0.268783 0.0647574 0.0895605 0.0729942 0.0895199 0.064631 0.268957 0.0891957 -0.077023 0.0768895 -0.0892646 -0.0782057 0.077578 -0.0774292 0.0766777 0.0828439 -0.0848399 0.0812098 -0.0819158 -0.142221 0.0946819 -0.0847039 0.0818085 1 -0.141887 0.0845925 -0.083239 -0.142592 0.094595 -0.0845658 0.0819964 0.0781227 -0.0812933 0.0777718 -0.0768211 -0.0912959 0.0771816 -0.0770779 0.0892294 0.011707 -0.00193837 0.00395732 0.000155961 -0.0177741 0.0265538 -0.00467173 0.00487739 0.128015 -0.0495084 0.0362556 -0.00251663 -0.368644 0.181528 -0.0457587 0.0298205 1 -0.36649 0.110873 -0.0137449 -0.36758 0.181657 -0.0455136 0.0299413 0.124784 -0.0486955 0.0353527 -0.0029332 -0.0102663 0.030497 -0.003177 0.00610492 
1.7 -16.5119 -16.507 2.56876 1.02471 -1.15224 -0.617667 -0.629937 -0.630488 -0.629987 -0.617837 -1.15202 0.265315 0.0668617 0.0897133 0.0729299 0.0896637 0.066692 0.265533 0.0692292 -0.0579614 0.0576912 -0.0693016 -0.0599139 0.0602741 -0.059938 0.0574072 0.0661075 -0.0696088 0.0643005 -0.063507 -0.131873 0.0832428 -0.0694171 0.0634759 1 -0.134651 0.0699301 -0.0655841 -0.132399 0.0831125 -0.0692225 0.0637127 0.060843 -0.0657994 0.060591 -0.0577101 -0.0725771 0.0583385 -0.0580581 0.069266 0.0163152 -0.00269227 0.00607491 0.000346193 -0.0217151 0.034279 -0.00685333 0.00753707 0.142156 -0.0631342 0.0465493 -0.00392495 -0.390381 0.195255 -0.0591374 0.0396901 1 -0.385709 0.124717 -0.0186762 -0.388858 0.195425 -0.0587538 0.0398435 0.137615 -0.0616535 0.0451831 -0.00445388 -0.0116494 0.0401178 -0.00469269 0.0095646 
1.8 -16.5088 -16.5073 2.56852 1.12257 -1.15558 -0.615629 -0.629654 -0.630493 -0.629714 -0.615839 -1.15532 0.26198 0.0689004 0.0899961 0.0729253 0.0899365 0.0686896 0.262234 0.0521465 -0.0423449 0.0418699 -0.0522255 -0.0452825 0.0463082 -0.0456673 0.0415193 0.0534529 -0.0579164 0.0505959 -0.0483871 -0.124124 0.0754816 -0.0576278 0.0485396 1 -0.130076 0.0590823 -0.0514613 -0.124827 0.0753055 -0.0573922 0.0488404 0.0478606 -0.0540126 0.0467969 -0.0420973 -0.0571309 0.0431009 -0.0425254 0.0521976 0.0219888 -0.00373591 0.00880254 0.000655156 -0.0268785 0.0422452 -0.00977518 0.0109704 0.153409 -0.0771997 0.057018 -0.00592575 -0.406545 0.205181 -0.0733733 0.0502779 1 -0.399517 0.136816 -0.0246924 -0.404464 0.205427 -0.0728194 0.0504789 0.147326 -0.0750248 0.0551426 -0.00664556 -0.013706 0.0503064 -0.00682548 0.0142126 
1.9 -16.5078 -16.5074 2.56844 1.21339 -1.15869 -0.613781 -0.629228 -0.63043 -0.629301 -0.614028 -1.15842 0.258863 0.0707477 0.0904224 0.0729875 0.0903496 0.0705014 0.259142 0.0380359 -0.03006 0.0292928 -0.0381056 -0.0341624 0.0354108 -0.0343308 0.0288982 0.0447262 -0.0494555 0.0398691 -0.0364564 -0.118768 0.0707051 -0.0490376 0.0369556 1 -0.127571 0.0516963 -0.0407989 -0.119659 0.0704882 -0.0487797 0.0373345 0.039037 -0.0456017 0.0361449 -0.0299097 -0.0450319 0.0314443 -0.0304231 0.0381131 0.0286275 -0.00520399 0.0121413 0.00113276 -0.0332056 0.0500213 -0.0134746 0.0151206 0.161696 -0.0908198 0.0671885 -0.0086267 -0.417509 0.212213 -0.0877036 0.0610408 1 -0.408807 0.147144 -0.0317589 -0.414765 0.212529 -0.0869337 0.0613027 0.153984 -0.0879514 0.0648056 -0.0096696 -0.016545 0.0604361 -0.00971001 0.0201113 
2 -16.5075 -16.5074 2.5684 1.29784 -1.16152 -0.612235 -0.628647 -0.630295 -0.628738 -0.612509 -1.16122 0.256042 0.0722936 0.091003 0.0731229 0.0909122 0.0720204 0.256333 0.0267633 -0.020812 0.0196608 -0.0268093 -0.0261608 0.0272247 -0.0255897 0.0192534 0.0394671 -0.0437751 0.0317848 -0.0274415 -0.11542 0.0681174 -0.0432121 0.0285 1 -0.126475 0.0472309 -0.0333384 -0.116496 0.0678717 -0.0429428 0.0289543 0.0339048 -0.0400792 0.0282805 -0.0208926 -0.0360974 0.0231168 -0.0214741 0.0268861 0.0360272 -0.00720775 0.0160347 0.00175768 -0.040583 0.0573125 -0.0179655 0.0198781 0.16728 -0.103222 0.0767338 -0.0121172 -0.424023 0.217267 -0.101386 0.0714592 1 -0.414671 0.155824 -0.039769 -0.420505 0.217607 -0.100354 0.0718056 0.158008 -0.0996587 0.0739154 -0.0136444 -0.020275 0.0698978 -0.0134135 0.0271751 
