time en(t) enf(t) enf(t)-en0 svN(t) localEn(t) localEn(t)-localEn0 SzSz(t) Sperp(t)
1 -11.9865 -7.53975 1.64946 0.228019 -1.11104 -0.61746 -1.11104 0.311592 0.042437 0.311593 0.220501 -0.216491 0.216426 -0.220598 -0.227416 0.214478 -0.214313 0.216424 1 -0.224467 0.214253 -0.216444 -0.233116 0.216644 -0.216482 0.2206 0.0244357 -0.00460382 0.0017585 -0.000110452 -0.17466 0.0402092 -0.00434595 0.00113591 1 -0.171486 0.0203443 -0.00146444 -0.179553 0.0450298 -0.00460469 0.00132647 
1.1 -9.30892 -7.6162 1.573 0.329144 -1.12445 -0.621461 -1.12445 0.298182 0.0384358 0.298185 0.203337 -0.197548 0.197369 -0.203556 -0.214513 0.19512 -0.194659 0.197364 1 -0.210571 0.194528 -0.197418 -0.22347 0.197983 -0.197527 0.203561 0.0389822 -0.00703652 0.00377745 -0.000167606 -0.206018 0.0618733 -0.00687767 0.00245175 1 -0.204687 0.0319382 -0.00221126 -0.208773 0.0702429 -0.00702656 0.00288715 
1.2 -8.25817 -7.65386 1.53535 0.444485 -1.13235 -0.621908 -1.13235 0.290281 0.037989 0.290285 0.181738 -0.174244 0.17383 -0.182155 -0.198533 0.172018 -0.170919 0.173823 1 -0.194041 0.170687 -0.173949 -0.211511 0.175317 -0.174219 0.18216 0.0573438 -0.0106002 0.00732343 -0.000231608 -0.239638 0.0873857 -0.0107375 0.00480748 1 -0.240299 0.0463517 -0.0033054 -0.239667 0.100823 -0.0105894 0.00570203 
1.3 -7.87873 -7.67051 1.5187 0.565926 -1.13741 -0.620176 -1.1374 0.285225 0.0397205 0.285231 0.157208 -0.148541 0.147686 -0.157877 -0.180747 0.147546 -0.145277 0.147676 1 -0.176654 0.144951 -0.14794 -0.198205 0.150827 -0.148525 0.157873 0.0784674 -0.0157124 0.0128205 -0.000291922 -0.274329 0.113927 -0.0163471 0.00853726 1 -0.276341 0.0625395 -0.00490268 -0.271887 0.133757 -0.0157067 0.0102319 
1.4 -7.74743 -7.67735 1.51185 0.68749 -1.14125 -0.617177 -1.14124 0.281386 0.0427192 0.281395 0.131584 -0.122619 0.121004 -0.132443 -0.162606 0.12409 -0.119953 0.120981 1 -0.160218 0.119622 -0.121484 -0.184668 0.126901 -0.122616 0.132426 0.100779 -0.0227194 0.0204195 -0.000323946 -0.308046 0.138786 -0.0239831 0.0138463 1 -0.310199 0.0793609 -0.00717906 -0.304137 0.165734 -0.0227298 0.0168153 
1.5 -7.70317 -7.68002 1.50918 0.805627 -1.14461 -0.613457 -1.1446 0.27802 0.0464393 0.27803 0.10665 -0.0983991 0.0956206 -0.107485 -0.145442 0.103505 -0.096725 0.0955601 1 -0.146169 0.0965921 -0.0964396 -0.171942 0.105647 -0.0984265 0.107453 0.122669 -0.0317973 0.0299461 -0.000303587 -0.338581 0.160017 -0.0336587 0.020734 1 -0.339484 0.0958146 -0.0102977 -0.334706 0.193958 -0.0318459 0.0255865 
1.6 -7.68854 -7.68103 1.50818 0.918616 -1.14775 -0.609381 -1.14774 0.274884 0.0505155 0.274894 0.0839531 -0.0773331 0.0729098 -0.0843253 -0.130287 0.08686 -0.0767333 0.0727733 1 -0.135353 0.0771155 -0.0741919 -0.16085 0.0885692 -0.0773902 0.0842833 0.142775 -0.0428809 0.0408622 -0.000227945 -0.364195 0.176734 -0.0450761 0.0289788 1 -0.362649 0.111153 -0.0143881 -0.36199 0.216445 -0.0429993 0.0364116 
1.7 -7.68379 -7.68139 1.50782 1.02589 -1.15066 -0.605249 -1.15065 0.271978 0.0546471 0.271984 0.0646361 -0.0602847 0.0537157 -0.0638942 -0.117795 0.0744315 -0.0604978 0.0534551 1 -0.127996 0.0617913 -0.0555886 -0.151915 0.0764423 -0.0603677 0.0638672 0.159956 -0.05564 0.052412 -0.000131995 -0.383889 0.189026 -0.0576699 0.0381648 1 -0.379193 0.124872 -0.0195151 -0.384805 0.23223 -0.0558529 0.0488723 
1.8 -7.68227 -7.68152 1.50769 1.1276 -1.15324 -0.601339 -1.15324 0.269393 0.0585573 0.269393 0.049402 -0.0475849 0.0383989 -0.0467247 -0.108253 0.0658937 -0.0480626 0.037968 1 -0.123811 0.0506865 -0.0409917 -0.145344 0.0693355 -0.0476906 0.0467783 0.173442 -0.0694719 0.0637678 -9.17545e-05 -0.397468 0.19765 -0.0707089 0.047749 1 -0.38954 0.136697 -0.0256576 -0.402518 0.241299 -0.0697883 0.062326 
1.9 -7.6818 -7.68157 1.50764 1.22428 -1.15539 -0.597907 -1.1554 0.267246 0.0619895 0.267237 0.0385229 -0.0391362 0.0269415 -0.0330134 -0.101642 0.0605758 -0.0391692 0.026313 1 -0.122187 0.0434977 -0.0303926 -0.141063 0.0667471 -0.0392522 0.0332573 0.182852 -0.0835842 0.0742145 -0.000241226 -0.405418 0.203637 -0.0834403 0.0571575 1 -0.394749 0.146512 -0.0326936 -0.415018 0.244406 -0.0840073 0.0759828 
2 -7.68165 -7.68158 1.50762 1.31671 -1.157 -0.595175 -1.15702 0.265639 0.0647212 0.265619 0.031897 -0.0345415 0.0190663 -0.0227088 -0.0977252 0.0577119 -0.0334008 0.0182501 1 -0.122374 0.0397052 -0.02354 -0.138787 0.0677967 -0.0346586 0.0233081 0.188189 -0.0971122 0.0832844 -0.000753882 -0.408705 0.207944 -0.0952289 0.0658743 1 -0.396166 0.154329 -0.0404028 -0.422621 0.242792 -0.0976217 0.0890055 
