time en(t) en(t)-en0 svN(t) localEn(t) localEn(t)-localEn0 SzSz(t) Sperp(t)
1 -104.809 -83.727 0.036402 -1.44331 -1.14212 -1.14243 -1.14243 -1.14243 -1.14332 -1.14332 -1.14332 -1.14332 -1.14301 -1.44329 0.541601 0.213395 0.326753 0.253454 0.312484 0.257251 0.31159 0.25256 0.32586 0.212507 0.584747 0.245609 -0.244821 0.245609 -0.2449 0.244383 -0.2449 0.244979 -0.244444 0.244979 -0.244979 0.244444 -0.244979 0.244977 -0.244445 0.244979 -0.246695 0.244447 -0.24498 1 -0.246031 0.244978 -0.246695 0.244447 -0.24498 0.244977 -0.244445 0.244979 -0.24498 0.244444 -0.24498 0.2449 -0.244383 0.2449 -0.245609 0.244821 -0.245609 1.38876e-08 -8.81212e-09 3.59893e-09 -2.92247e-07 1.60351e-07 -5.39073e-08 6.56151e-06 -2.98386e-06 7.87656e-07 -0.000149686 5.17909e-05 -9.89528e-06 0.00348017 -0.000767497 9.64083e-05 -0.0828034 0.0063919 -0.000801031 1 -0.0795984 0.00326496 -0.082803 0.00639149 -0.000801262 0.00348015 -0.000762774 9.59636e-05 -0.000149684 5.14073e-05 -9.82956e-06 6.55881e-06 -2.96016e-06 7.80149e-07 -3.07108e-07 1.68838e-07 -5.72669e-08 
1.1 -104.747 -83.6647 0.0364325 -1.44337 -1.14218 -1.14249 -1.14249 -1.14249 -1.14339 -1.14339 -1.14338 -1.14339 -1.14308 -1.44336 0.54154 0.213336 0.326694 0.253395 0.312422 0.257187 0.311525 0.252497 0.325793 0.21244 0.58467 0.245605 -0.244816 0.245605 -0.244895 0.244378 -0.244895 0.244975 -0.244438 0.244975 -0.244975 0.244438 -0.244974 0.244972 -0.244439 0.244974 -0.246691 0.244441 -0.244975 1 -0.246027 0.244973 -0.246691 0.244441 -0.244975 0.244972 -0.244439 0.244974 -0.244975 0.244439 -0.244975 0.244895 -0.244378 0.244896 -0.245605 0.244816 -0.245605 1.39063e-08 -8.80668e-09 3.59102e-09 -2.92639e-07 1.60286e-07 -5.37751e-08 6.56973e-06 -2.98219e-06 7.858e-07 -0.000149851 5.17533e-05 -9.87454e-06 0.00348316 -0.00076694 9.6277e-05 -0.0828398 0.00639813 -0.000800159 1 -0.0796384 0.00326797 -0.0828396 0.00639777 -0.000800326 0.00348314 -0.000762093 9.58167e-05 -0.000149852 5.13633e-05 -9.80343e-06 6.56742e-06 -2.95776e-06 7.7805e-07 -3.07522e-07 1.68692e-07 -5.71001e-08 
1.2 -104.679 -83.5961 0.0364795 -1.4435 -1.14228 -1.14259 -1.14259 -1.14259 -1.14348 -1.14348 -1.14348 -1.14349 -1.14318 -1.4435 0.541404 0.213238 0.326592 0.253293 0.312324 0.257089 0.311426 0.252398 0.325694 0.212335 0.584538 0.245599 -0.244809 0.245599 -0.244888 0.244369 -0.244888 0.244967 -0.24443 0.244967 -0.244967 0.24443 -0.244967 0.244965 -0.244431 0.244967 -0.246686 0.244433 -0.244968 1 -0.246021 0.244965 -0.246686 0.244433 -0.244968 0.244965 -0.244431 0.244967 -0.244967 0.24443 -0.244967 0.244888 -0.244369 0.244888 -0.245599 0.244809 -0.245599 1.39644e-08 -8.84116e-09 3.6045e-09 -2.93714e-07 1.60912e-07 -5.39731e-08 6.58903e-06 -2.99164e-06 7.88155e-07 -0.00015018 5.18793e-05 -9.89701e-06 0.00348824 -0.000768312 9.64301e-05 -0.0828996 0.00640807 -0.000800667 1 -0.0797013 0.00327307 -0.0828997 0.00640775 -0.000800798 0.00348823 -0.000763451 9.59689e-05 -0.000150183 5.14961e-05 -9.82727e-06 6.58719e-06 -2.96776e-06 7.8088e-07 -3.08644e-07 1.69288e-07 -5.73045e-08 
1.3 -104.603 -83.5203 0.0365363 -1.44365 -1.14239 -1.1427 -1.14269 -1.1427 -1.1436 -1.1436 -1.1436 -1.1436 -1.14329 -1.44367 0.541261 0.213131 0.326486 0.253188 0.312215 0.256977 0.311314 0.252284 0.325584 0.212222 0.584361 0.245591 -0.244799 0.245591 -0.244878 0.244359 -0.244878 0.244958 -0.24442 0.244958 -0.244958 0.24442 -0.244958 0.244955 -0.244421 0.244958 -0.24668 0.244423 -0.244958 1 -0.246014 0.244956 -0.24668 0.244423 -0.244958 0.244955 -0.244421 0.244957 -0.244958 0.24442 -0.244958 0.244878 -0.244358 0.244878 -0.24559 0.244799 -0.24559 1.40704e-08 -8.93147e-09 3.65115e-09 -2.95511e-07 1.6235e-07 -5.46332e-08 6.61948e-06 -3.01446e-06 7.96584e-07 -0.000150661 5.22098e-05 -9.98526e-06 0.00349506 -0.000772126 9.70601e-05 -0.082978 0.00641957 -0.000804371 1 -0.0797721 0.00327932 -0.0829787 0.00641932 -0.000804536 0.00349513 -0.000767462 9.6618e-05 -0.000150671 5.18429e-05 -9.92247e-06 6.61803e-06 -2.99221e-06 7.89899e-07 -3.10566e-07 1.70897e-07 -5.80433e-08 
1.4 -104.519 -83.4367 0.0365876 -1.44383 -1.14248 -1.14279 -1.14279 -1.14279 -1.14369 -1.14369 -1.14369 -1.14369 -1.14338 -1.44384 0.541076 0.213036 0.326393 0.253095 0.312122 0.256882 0.311219 0.252189 0.325492 0.212135 0.584197 0.245583 -0.24479 0.245583 -0.244869 0.24435 -0.244869 0.244949 -0.244412 0.244949 -0.244949 0.244412 -0.244949 0.244947 -0.244413 0.244949 -0.246675 0.244415 -0.24495 1 -0.246008 0.244947 -0.246675 0.244415 -0.24495 0.244947 -0.244412 0.244949 -0.244949 0.244412 -0.244949 0.244869 -0.24435 0.244869 -0.245582 0.244789 -0.245582 1.41696e-08 -9.01956e-09 3.69802e-09 -2.97112e-07 1.63616e-07 -5.5247e-08 6.64678e-06 -3.03442e-06 8.04539e-07 -0.000151103 5.24971e-05 -1.00715e-05 0.00350155 -0.000775406 9.77037e-05 -0.0830524 0.00642943 -0.000808934 1 -0.0798309 0.00328476 -0.0830527 0.00642909 -0.000809116 0.0035016 -0.000770752 9.72712e-05 -0.00015111 5.21188e-05 -1.00066e-05 6.64471e-06 -3.01152e-06 7.97269e-07 -3.12315e-07 1.7234e-07 -5.87148e-08 
1.5 -104.427 -83.3446 0.0366317 -1.44396 -1.14256 -1.14287 -1.14287 -1.14287 -1.14377 -1.14377 -1.14377 -1.14378 -1.14346 -1.44396 0.540949 0.212955 0.326309 0.25301 0.312038 0.256799 0.311137 0.252108 0.325408 0.21206 0.584071 0.245576 -0.244782 0.245576 -0.244862 0.244343 -0.244862 0.244942 -0.244404 0.244942 -0.244942 0.244404 -0.244942 0.24494 -0.244405 0.244942 -0.24667 0.244407 -0.244943 1 -0.246002 0.244941 -0.24667 0.244407 -0.244943 0.24494 -0.244405 0.244942 -0.244943 0.244405 -0.244943 0.244862 -0.244343 0.244862 -0.245576 0.244782 -0.245576 1.42275e-08 -9.05005e-09 3.70843e-09 -2.98057e-07 1.63948e-07 -5.53079e-08 6.66439e-06 -3.03892e-06 8.05166e-07 -0.000151417 5.2547e-05 -1.00794e-05 0.00350656 -0.000775836 9.78737e-05 -0.0831122 0.00643787 -0.000810543 1 -0.0798809 0.00328903 -0.0831116 0.0064374 -0.000810681 0.00350653 -0.00077089 9.74105e-05 -0.000151415 5.21387e-05 -1.00104e-05 6.6615e-06 -3.01357e-06 7.9735e-07 -3.13323e-07 1.72678e-07 -5.87931e-08 
1.6 -104.325 -83.2429 0.0366858 -1.44411 -1.14267 -1.14299 -1.14298 -1.14298 -1.14389 -1.14389 -1.14388 -1.14389 -1.14357 -1.4441 0.540794 0.212843 0.326197 0.252898 0.311929 0.256687 0.311025 0.251997 0.325292 0.211946 0.583932 0.245568 -0.244773 0.245568 -0.244853 0.244333 -0.244854 0.244934 -0.244395 0.244934 -0.244934 0.244395 -0.244934 0.244931 -0.244395 0.244934 -0.246665 0.244398 -0.244935 1 -0.245995 0.244932 -0.246665 0.244398 -0.244935 0.244931 -0.244395 0.244934 -0.244934 0.244395 -0.244934 0.244854 -0.244334 0.244854 -0.245569 0.244774 -0.245569 1.42769e-08 -9.05589e-09 3.70377e-09 -2.9897e-07 1.64045e-07 -5.51987e-08 6.68213e-06 -3.03942e-06 8.03448e-07 -0.000151747 5.25317e-05 -1.00586e-05 0.00351201 -0.00077546 9.77486e-05 -0.0831783 0.00644887 -0.000809493 1 -0.0799503 0.00329435 -0.0831777 0.00644845 -0.000809563 0.00351197 -0.000770448 9.72675e-05 -0.000151744 5.21254e-05 -9.98404e-06 6.67945e-06 -3.01343e-06 7.95336e-07 -3.14249e-07 1.72661e-07 -5.86373e-08 
1.7 -104.213 -83.1308 0.0367569 -1.44432 -1.14281 -1.14313 -1.14313 -1.14313 -1.14403 -1.14404 -1.14403 -1.14404 -1.14373 -1.44431 0.540592 0.212702 0.32605 0.252752 0.311783 0.256538 0.310875 0.251847 0.325142 0.211784 0.583727 0.245559 -0.244762 0.245559 -0.244842 0.24432 -0.244842 0.244923 -0.244382 0.244923 -0.244922 0.244382 -0.244922 0.24492 -0.244382 0.244922 -0.246657 0.244385 -0.244923 1 -0.245986 0.244921 -0.246657 0.244385 -0.244923 0.24492 -0.244382 0.244922 -0.244923 0.244381 -0.244923 0.244842 -0.244319 0.244842 -0.245559 0.244762 -0.245559 1.43727e-08 -9.11984e-09 3.732e-09 -3.00697e-07 1.65184e-07 -5.56117e-08 6.71246e-06 -3.0568e-06 8.08445e-07 -0.000152255 5.27699e-05 -1.01069e-05 0.00351978 -0.000778096 9.80414e-05 -0.0832684 0.00646392 -0.000810405 1 -0.0800455 0.00330212 -0.0832685 0.00646361 -0.000810501 0.00351976 -0.000773272 9.75687e-05 -0.000152257 5.23932e-05 -1.0035e-05 6.71068e-06 -3.033e-06 8.00931e-07 -3.1606e-07 1.73792e-07 -5.90427e-08 
1.8 -104.09 -83.0073 0.0368414 -1.44453 -1.14298 -1.14329 -1.14329 -1.14329 -1.1442 -1.1442 -1.1442 -1.14421 -1.1439 -1.44456 0.540381 0.212539 0.325889 0.252591 0.311616 0.256371 0.310707 0.251678 0.324977 0.211617 0.583474 0.245547 -0.244748 0.245547 -0.244828 0.244305 -0.244828 0.244909 -0.244367 0.244909 -0.244908 0.244367 -0.244908 0.244906 -0.244368 0.244908 -0.246648 0.24437 -0.244909 1 -0.245976 0.244907 -0.246648 0.24437 -0.244909 0.244906 -0.244368 0.244908 -0.244909 0.244367 -0.244908 0.244828 -0.244304 0.244827 -0.245547 0.244747 -0.245547 1.45287e-08 -9.25618e-09 3.80109e-09 -3.03359e-07 1.67349e-07 -5.65895e-08 6.75744e-06 -3.09087e-06 8.20871e-07 -0.000152967 5.32591e-05 -1.02367e-05 0.00352995 -0.000783704 9.8972e-05 -0.0833845 0.00648131 -0.000815903 1 -0.0801524 0.00331161 -0.0833854 0.00648109 -0.000816156 0.00353 -0.00077905 9.85275e-05 -0.000152978 5.28967e-05 -1.01745e-05 6.75615e-06 -3.06926e-06 8.14197e-07 -3.18901e-07 1.76201e-07 -6.01302e-08 
1.9 -103.954 -82.8712 0.0369273 -1.44481 -1.14314 -1.14346 -1.14345 -1.14345 -1.14436 -1.14436 -1.14436 -1.14436 -1.14404 -1.44481 0.540094 0.212379 0.325726 0.252428 0.31146 0.256211 0.310548 0.251517 0.324821 0.211473 0.583221 0.245534 -0.244733 0.245534 -0.244813 0.24429 -0.244813 0.244895 -0.244353 0.244895 -0.244894 0.244353 -0.244894 0.244892 -0.244353 0.244894 -0.246639 0.244356 -0.244895 1 -0.245966 0.244893 -0.246639 0.244356 -0.244895 0.244892 -0.244353 0.244894 -0.244895 0.244353 -0.244895 0.244813 -0.24429 0.244813 -0.245533 0.244732 -0.245533 1.4686e-08 -9.38363e-09 3.86639e-09 -3.05926e-07 1.69143e-07 -5.74311e-08 6.80169e-06 -3.11882e-06 8.31681e-07 -0.000153687 5.36543e-05 -1.0354e-05 0.0035405 -0.000788138 9.98972e-05 -0.0835063 0.00649791 -0.000822675 1 -0.0802517 0.00332068 -0.083507 0.00649758 -0.000822986 0.00354057 -0.000783331 9.94619e-05 -0.000153697 5.32575e-05 -1.02883e-05 6.79957e-06 -3.09531e-06 8.24178e-07 -3.21665e-07 1.78271e-07 -6.10572e-08 
